Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"24 Cedar Sq, Ridgewood, Swords, Dublin",K67WY81,13.461,183.4,13461,11004,Apartment,2,2,91.0 m²,B3,—,17/07/2025,"€340,000","€395,000","24 CEDAR SQ, RIDGEWOOD, SWORDS",17/07/2025,"24 CEDAR SQ, RIDGEWOOD, SWORDS",Dublin,"ï¿½395,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Beechwood Avenue Upper, Ranelagh, Dublin 6, Dublin",D06EK74,3.874,53.8,3874,3228,Semi-D,2,2,120.0 m²,C3,—,17/07/2025,"€1,195,000","€1,460,000","4 BEECHWOOD AVENUE UPPER, RANELAGH, DUBLIN 6",31/01/2025,"4 BEECHWOOD AVENUE UPPER, RANELAGH, DUBLIN 6",Dublin,"ï¿½1,125,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Beechwood Avenue Upper, Ranelagh, Dublin 6, Dublin",D06EK74,3.874,53.8,3874,3228,Semi-D,2,2,120.0 m²,C3,—,17/07/2025,"€1,195,000","€1,460,000","4 BEECHWOOD AVENUE UPPER, RANELAGH, DUBLIN 6",17/07/2025,"4 BEECHWOOD AVENUE UPPER, RANELAGH, DUBLIN 6",Dublin,"ï¿½1,460,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Mountainview, Blackglen Rd, Sandyford Dublin 18, Dublin 18, Dublin",D18N2C0,11.336,150.28333333333333,11336,9017,Detached,3,1,108.0 m²,B3,—,17/07/2025,"€700,000","€710,000","MOUNTAINVIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18",17/07/2025,"MOUNTAINVIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18",Dublin,"ï¿½710,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Ravenswood Green, Clonsilla Dublin 15, Dublin, Dublin 15, Dublin",D15EC8Y,14.817,202.2,14817,12132,Semi-D,3,3,100.0 m²,C1,—,17/07/2025,"€415,000","€476,000","3 RAVENSWOOD GREEN, CLONSILLA DUBLIN 15, DUBLIN",17/07/2025,"3 RAVENSWOOD GREEN, CLONSILLA DUBLIN 15, DUBLIN",Dublin,"ï¿½476,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Finnslawn, Finnstown Cloisters, Lucan, Dublin",K78FH58,15.627,210.56666666666666,15627,12634,Semi-D,3,3,99.0 m²,C3,—,17/07/2025,"€425,000","€447,500","7 FINNSLAWN, FINNSTOWN CLOISTERS, LUCAN",17/07/2025,"7 FINNSLAWN, FINNSTOWN CLOISTERS, LUCAN",Dublin,"ï¿½447,500.00",No,No,Second-Hand Dwelling house /Apartment,
"58 Elmbrook Walk, Lucan Dublin, Dublin, Dublin",K78C663,13.857,189.6,13857,11376,Semi-D,3,2,95.0 m²,C1,—,17/07/2025,"€439,000","€520,000","58 ELMBROOK WALK, LUCAN DUBLIN, DUBLIN",17/07/2025,"58 ELMBROOK WALK, LUCAN DUBLIN, DUBLIN",Dublin,"ï¿½520,000.00",No,No,Second-Hand Dwelling house /Apartment,
"48 Kiltipper Dr, Oldbawn, Tallaght Dublin 24, Dublin 24, Dublin",D24YC5K,13.067,176.23333333333332,13067,10574,Semi-D,3,2,89.0 m²,E1,—,17/07/2025,"€495,000","€495,000","48 KILTIPPER DR, OLDBAWN, TALLAGHT DUBLIN 24",17/07/2025,"48 KILTIPPER DR, OLDBAWN, TALLAGHT DUBLIN 24",Dublin,"ï¿½495,000.00",No,No,Second-Hand Dwelling house /Apartment,
"56 Bushy Park House, Templeogue, Dublin 6w, Dublin",D6WCX47,7.398,101.3,7398,6078,Apartment,3,2,131.0 m²,B3,—,17/07/2025,"€695,000","€699,000","56 BUSHY PARK HOUSE, TEMPLEOGUE, DUBLIN 6W",17/07/2025,"56 BUSHY PARK HOUSE, TEMPLEOGUE, DUBLIN 6W",Dublin,"ï¿½699,000.00",No,No,Second-Hand Dwelling house /Apartment,
"169 The Oaks, Belgard Heights, Tallaght, Dublin 24, Dublin",D24HD6K,12.083,162.7,12083,9762,Semi-D,4,2,142.0 m²,—,—,17/07/2025,"€495,000","€550,000","169 THE OAKS, BELGARD HEIGHTS, TALLAGHT",17/07/2025,"169 THE OAKS, BELGARD HEIGHTS, TALLAGHT",Dublin,"ï¿½550,000.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Royal Canal Avenue, Royal Canal Park, Ratoath Road, Dublin",D15RPD0,6.393,86.25,6393,5175,Terrace,5,4,150.6 m²,A2,—,17/07/2025,"€680,000","€690,000","46 ROYAL CANAL AVENUE, ROYAL CANAL PARK, RATOATH ROAD",17/07/2025,"46 ROYAL CANAL AVENUE, ROYAL CANAL PARK, RATOATH ROAD",Dublin,"ï¿½690,000.00",No,No,Second-Hand Dwelling house /Apartment,
"11 Barnwell Terrace, Hansfield, Dublin 15, Dublin 15, Dublin",D15FRP2,15.563,209.0,15563,12540,Terrace,3,3,92.0 m²,B3,—,17/07/2025,"€425,000","€440,000","11 BARNWELL TERRACE, HANSFIELD, DUBLIN 15",17/07/2025,"11 BARNWELL TERRACE, HANSFIELD, DUBLIN 15",Dublin,"ï¿½440,000.00",No,No,Second-Hand Dwelling house /Apartment,
"38 Killeen Rd, Ranelagh, Dublin 6, Dublin 6, Dublin",D06C6C7,4.325,59.666666666666664,4325,3580,Terrace,4,2,125.0 m²,E1,—,17/07/2025,"€925,000","€1,110,000","38 KILLEEN RD, RANELAGH, DUBLIN 6",17/07/2025,"38 KILLEEN RD, RANELAGH, DUBLIN 6",Dublin,"ï¿½1,110,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 90, The Atrium, Roebuck Hill Dublin 14, Dublin 14, Dublin",D14RH95,7.308,99.08333333333333,7308,5945,Apartment,2,2,83.0 m²,—,—,17/07/2025,"€475,000","€548,000","APT 90, THE ATRIUM, ROEBUCK HILL DUBLIN 14",17/07/2025,"APT 90, THE ATRIUM, ROEBUCK HILL DUBLIN 14",Dublin,"ï¿½548,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Farmhill Park, Goatstown, Dublin 14, Dublin 14, Dublin",D14E678,7.418,100.16666666666667,7418,6010,Semi-D,3,1,95.0 m²,E1,—,17/07/2025,"€650,000","€670,000","7 FARMHILL PARK, GOATSTOWN, DUBLIN 14",17/07/2025,"7 FARMHILL PARK, GOATSTOWN, DUBLIN 14",Dublin,"ï¿½670,000.00",No,No,Second-Hand Dwelling house /Apartment,
"43 Thornberry Square, Clonee, Dublin 15, Dublin 15, Dublin",D15NH57,14.241,195.08333333333334,14241,11705,Apartment,2,1,72.0 m²,C2,—,17/07/2025,"€275,000","€300,000","43 THORNBERRY SQUARE, CLONEE, DUBLIN 15",17/07/2025,"43 THORNBERRY SQUARE, CLONEE, DUBLIN 15",Dublin,"ï¿½300,000.00",No,No,Second-Hand Dwelling house /Apartment,
"11 Foxborough Grove, Lucan, Dublin, Dublin",K78FH01,13.322,181.15,13322,10869,Semi-D,4,3,110.0 m²,—,—,17/07/2025,"€480,000","€450,000","11 FOXBOROUGH GROVE, LUCAN, DUBLIN",17/07/2025,"11 FOXBOROUGH GROVE, LUCAN, DUBLIN",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"125 Windmill Rd, Crumlin, Dublin 12, Dublin 12, Dublin",D12Y0H2,5.96,81.78333333333333,5960,4907,End of Terrace,2,1,63.0 m²,—,—,17/07/2025,"€349,000","€411,000","125 WINDMILL RD, CRUMLIN, DUBLIN 12",17/07/2025,"125 WINDMILL RD, CRUMLIN, DUBLIN 12",Dublin,"ï¿½411,000.00",No,No,Second-Hand Dwelling house /Apartment,
"11 Millmount Place, Drumcondra, Dublin 9, Dublin 9, Dublin",D09T3H0,2.978,41.93333333333333,2978,2516,Terrace,3,1,94.0 m²,F,—,17/07/2025,"€475,000","€485,000","11 MILLMOUNT PLACE, DRUMCONDRA, DUBLIN 9",17/07/2025,"11 MILLMOUNT PLACE, DRUMCONDRA, DUBLIN 9",Dublin,"ï¿½485,000.00",No,No,Second-Hand Dwelling house /Apartment,
"332 Galtymore Road, Drimnagh, Dublin 12, Dublin 12, Dublin",D12FC81,5.161,70.78333333333333,5161,4247,End of Terrace,2,1,69.0 m²,E2,—,17/07/2025,"€520,000","€500,000","332 GALTYMORE ROAD, DRIMNAGH, DUBLIN 12",17/07/2025,"332 GALTYMORE ROAD, DRIMNAGH, DUBLIN 12",Dublin,"ï¿½500,000.00",No,No,Second-Hand Dwelling house /Apartment,
"94 Boroimhe Beech, Swords, Dublin, Dublin",K67FH79,12.522,170.75,12522,10245,Terrace,2,2,99.1 m²,C2,—,17/07/2025,"€395,000","€430,000","94 BOROIMHE BEECH, SWORDS, DUBLIN",17/07/2025,"94 BOROIMHE BEECH, SWORDS, DUBLIN",Dublin,"ï¿½430,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 Barton Court, Rathfarnham, Dublin 14, Dublin 14, Dublin",D14Y9V2,8.67,118.15,8670,7089,Semi-D,4,3,125.0 m²,C2,—,17/07/2025,"€695,000","€695,000","12 BARTON COURT, RATHFARNHAM, DUBLIN 14",17/07/2025,"12 BARTON COURT, RATHFARNHAM, DUBLIN 14",Dublin,"ï¿½695,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Killiney Hill Cottages, Killiney Hill Road, Killiney, Dublin",A96AH98,14.635,199.16666666666666,14635,11950,Semi-D,1,1,51.0 m²,G,—,17/07/2025,"€375,000","€418,000","3 KILLINEY HILL COTTAGES, KILLINEY HILL ROAD, KILLINEY",17/07/2025,"3 KILLINEY HILL COTTAGES, KILLINEY HILL ROAD, KILLINEY",Dublin,"ï¿½418,000.00",No,No,Second-Hand Dwelling house /Apartment,
"127 Shantalla Rd, Beaumont, Dublin 9, Dublin 9, Dublin",D09E652,5.265,71.81666666666666,5265,4309,Semi-D,4,5,186.0 m²,—,—,17/07/2025,"€650,000","€710,000","127 SHANTALLA RD, BEAUMONT, DUBLIN 9",17/07/2025,"127 SHANTALLA RD, BEAUMONT, DUBLIN 9",Dublin,"ï¿½710,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Boroimhe Laurels, Swords, Dublin, Dublin",K67FX40,12.476,170.16666666666666,12476,10210,Detached,5,5,180.0 m²,B3,—,17/07/2025,"€800,000","€800,000","22 BOROIMHE LAURELS, SWORDS, DUBLIN",17/07/2025,"22 BOROIMHE LAURELS, SWORDS, DUBLIN",Dublin,"ï¿½800,000.00",No,No,Second-Hand Dwelling house /Apartment,
"50 Castledawson, Rock Rd, Sion Hill, Dublin",A94F5C9,7.482,102.73333333333333,7482,6164,Apartment,2,1,61.0 m²,B3,—,17/07/2025,"€475,000","€523,000","50 CASTLEDAWSON, ROCK RD, SION HILL",17/07/2025,"50 CASTLEDAWSON, ROCK RD, SION HILL",Dublin,"ï¿½523,000.00",No,No,Second-Hand Dwelling house /Apartment,
"122 Holywell Park, Holywell, Kinsealy, Dublin",K67NX89,13.436,184.46666666666667,13436,11068,Apartment,2,1,54.0 m²,C2,—,17/07/2025,"€295,000","€298,000","122 HOLYWELL PARK, HOLYWELL, KINSEALY",17/07/2025,"122 HOLYWELL PARK, HOLYWELL, KINSEALY",Dublin,"ï¿½298,000.00",No,No,Second-Hand Dwelling house /Apartment,
"57 Donore Ave, Dublin 8, Dublin, Dublin 8, Dublin",D08P6H6,3.765,52.06666666666667,3765,3124,Terrace,2,1,102.0 m²,B3,—,18/07/2025,"€595,000","€790,000","57 DONORE AVE, DUBLIN 8, DUBLIN",18/07/2025,"57 DONORE AVE, DUBLIN 8, DUBLIN",Dublin,"ï¿½790,000.00",No,No,Second-Hand Dwelling house /Apartment,
"44 Pine Copse Rd, Wyckham Park, Dundrum Dublin 16, Dublin 16, Dublin",D16FH92,8.898,121.86666666666666,8898,7312,Semi-D,4,2,127.0 m²,D1,—,18/07/2025,"€695,000","€790,000","44 PINE COPSE RD, WYCKHAM PARK, DUNDRUM DUBLIN 16",18/07/2025,"44 PINE COPSE RD, WYCKHAM PARK, DUNDRUM DUBLIN 16",Dublin,"ï¿½790,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Stratford Haven, Orwell Rd, Rathgar Dublin 6, Dublin 6, Dublin",D06E2V1,5.489,75.33333333333333,5489,4520,House,2,2,68.0 m²,D1,—,18/07/2025,"€525,000","€525,000","6 STRATFORD HAVEN, ORWELL RD, RATHGAR DUBLIN 6",18/07/2025,"6 STRATFORD HAVEN, ORWELL RD, RATHGAR DUBLIN 6",Dublin,"ï¿½525,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Gibbons Terrace, Balbriggan, Co Dublin, Dublin",K32X567,31.764,434.3,31764,26058,Terrace,2,1,68.0 m²,D2,—,18/07/2025,"€255,000","€270,000","6 GIBBONS TERRACE, BALBRIGGAN, CO DUBLIN",18/07/2025,"6 GIBBONS TERRACE, BALBRIGGAN, CO DUBLIN",Dublin,"ï¿½270,000.00",No,No,Second-Hand Dwelling house /Apartment,
"9 Waverly Avenue, Fairview, Dublin 3, Dublin 3, Dublin",D03E0R2,2.497,34.6,2497,2076,Terrace,3,1,115.0 m²,D2,—,18/07/2025,"€695,000","€850,000","9 WAVERLY AVENUE, FAIRVIEW, DUBLIN 3",18/07/2025,"9 WAVERLY AVENUE, FAIRVIEW, DUBLIN 3",Dublin,"ï¿½850,000.00",No,No,Second-Hand Dwelling house /Apartment,
"39 Blackthorn Green, Sandyford, Dublin 16, Dublin 16, Dublin",D16KR96,9.752,130.33333333333334,9752,7820,End of Terrace,3,1,83.0 m²,C1,—,18/07/2025,"€545,000","€605,000","39 BLACKTHORN GREEN, SANDYFORD, DUBLIN 16",18/07/2025,"39 BLACKTHORN GREEN, SANDYFORD, DUBLIN 16",Dublin,"ï¿½605,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Suirroan, Inchicore, Dublin 8, Dublin 8, Dublin",D08A2H3,4.68,64.51666666666667,4680,3871,Terrace,2,1,66.0 m²,E1,—,18/07/2025,"€380,000","€400,300","4 SUIRROAN, INCHICORE, DUBLIN 8",18/07/2025,"4 SUIRROAN, INCHICORE, DUBLIN 8",Dublin,"ï¿½400,300.00",No,No,Second-Hand Dwelling house /Apartment,
"11 Clarence Mangan Rd, Circular Rd South, Dublin 8, Dublin 8, Dublin",D08VRR8,3.296,45.7,3296,2742,Terrace,3,1,75.0 m²,D2,—,18/07/2025,"€450,000","€567,000","11 CLARENCE MANGAN RD, CIRCULAR RD SOUTH, DUBLIN 8",18/07/2025,"11 CLARENCE MANGAN RD, CIRCULAR RD SOUTH, DUBLIN 8",Dublin,"ï¿½567,000.00",No,No,Second-Hand Dwelling house /Apartment,
"24 Shelbourne Park Apts, South Lotts Rd, Dublin 4, Dublin 4, Dublin",D04XK26,1.982,27.5,1982,1650,Apartment,2,1,73.6 m²,C3,—,18/07/2025,"€445,000","€510,000","24 SHELBOURNE PARK APTS, SOUTH LOTTS RD, DUBLIN 4",18/07/2025,"24 SHELBOURNE PARK APTS, SOUTH LOTTS RD, DUBLIN 4",Dublin,"ï¿½510,000.00",No,No,Second-Hand Dwelling house /Apartment,
"50 Rowanbyrn, Blackrock, Dublin, Dublin",A94NV61,10.02,137.16666666666666,10020,8230,Detached,4,1,105.0 m²,E2,—,18/07/2025,"€695,000","€825,000","50 ROWANBYRN, BLACKROCK, DUBLIN",18/07/2025,"50 ROWANBYRN, BLACKROCK, DUBLIN",Dublin,"ï¿½825,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Mcdowell Ave, Ceannt Fort, Mount Brown, Dublin 8, Dublin",D08TF9R,3.877,53.416666666666664,3877,3205,Terrace,2,1,76.3 m²,—,—,18/07/2025,"€449,000","€566,000","22 MCDOWELL AVE, CEANNT FORT, MOUNT BROWN",18/07/2025,"22 MCDOWELL AVE, CEANNT FORT, MOUNT BROWN",Dublin,"ï¿½566,000.00",No,No,Second-Hand Dwelling house /Apartment,
"19 St Teresas Place, Glasnevin, Dublin 9, Dublin 9, Dublin",D09F8W6,3.454,47.733333333333334,3454,2864,Terrace,2,1,67.0 m²,C3,—,18/07/2025,"€550,000","€542,500","19 ST TERESAS PLACE, GLASNEVIN, DUBLIN 9",18/07/2025,"19 ST TERESAS PLACE, GLASNEVIN, DUBLIN 9",Dublin,"ï¿½542,500.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Kenilworth Lodge, 346 Harolds Cross Road, Dublin 6, Dublin",D6WYT71,5.038,69.45,5038,4167,Apartment,1,1,41.0 m²,—,—,18/07/2025,"€305,000","€366,000","6 KENILWORTH LODGE, 346 HAROLDS CROSS ROAD, DUBLIN 6",18/07/2025,"6 KENILWORTH LODGE, 346 HAROLDS CROSS ROAD, DUBLIN 6",Dublin,"ï¿½366,000.00",No,No,Second-Hand Dwelling house /Apartment,
"33 Alderwood Green, Springfield, Tallaght Dublin 24, Dublin 24, Dublin",D24P9C9,13.368,180.3,13368,10818,End of Terrace,3,1,80.0 m²,—,—,18/07/2025,"€315,000","€365,000","33 ALDERWOOD GREEN, SPRINGFIELD, TALLAGHT DUBLIN 24",18/07/2025,"33 ALDERWOOD GREEN, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin,"ï¿½365,000.00",No,No,Second-Hand Dwelling house /Apartment,
"259 Ballyfermot Rd, Dublin 10, Dublin, Dublin 10, Dublin",D10YW70,7.495,102.1,7495,6126,End of Terrace,2,2,71.0 m²,—,—,18/07/2025,"€340,000","€400,000","259 BALLYFERMOT RD, DUBLIN 10, DUBLIN",18/07/2025,"259 BALLYFERMOT RD, DUBLIN 10, DUBLIN",Dublin,"ï¿½400,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Grange Park, Rathfarnham, Dublin 14, Dublin 14, Dublin",D14X2K8,8.439,115.36666666666666,8439,6922,Semi-D,3,2,115.0 m²,D2,—,18/07/2025,"€695,000","€738,000","22 GRANGE PARK, RATHFARNHAM, DUBLIN 14",18/07/2025,"22 GRANGE PARK, RATHFARNHAM, DUBLIN 14",Dublin,"ï¿½738,000.00",No,No,Second-Hand Dwelling house /Apartment,
"19 Kenilworth Manor, Harolds Cross Road, Dublin 6w, Dublin",D6WXV07,5.107,70.41666666666667,5107,4225,Apartment,1,1,50.0 m²,C3,—,18/07/2025,"€345,000","€405,000","19 KENILWORTH MANOR, HAROLDS CROSS ROAD, DUBLIN 6W",18/07/2025,"19 KENILWORTH MANOR, HAROLDS CROSS ROAD, DUBLIN 6W",Dublin,"ï¿½405,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Bayview Park, Killiney, Dublin, Dublin",A96W211,15.955,220.56666666666666,15955,13234,Semi-D,4,2,130.0 m²,C1,—,18/07/2025,"€624,950","€624,950","20 BAYVIEW PARK, KILLINEY, DUBLIN",18/07/2025,"20 BAYVIEW PARK, KILLINEY, DUBLIN",Dublin,"ï¿½624,950.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 58 Block D, The Tramyard, Inchicore Dublin 8, Dublin 8, Dublin",D08F98Y,5.436,74.9,5436,4494,Apartment,2,1,61.1 m²,C2,—,18/07/2025,"€300,000","€378,000","APT 58 BLOCK D, THE TRAMYARD, INCHICORE DUBLIN 8",18/07/2025,"APT 58 BLOCK D, THE TRAMYARD, INCHICORE DUBLIN 8",Dublin,"ï¿½378,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Ballyroan Heights, Rathfarnham, Dublin 16, Dublin 16, Dublin",D16T3Y0,9.272,126.23333333333333,9272,7574,Detached,4,2,152.0 m²,E1,—,18/07/2025,"€850,000","€1,000,000","5 BALLYROAN HEIGHTS, RATHFARNHAM, DUBLIN 16",18/07/2025,"5 BALLYROAN HEIGHTS, RATHFARNHAM, DUBLIN 16",Dublin,"ï¿½1,000,000.00",No,No,Second-Hand Dwelling house /Apartment,
"39 Caledon Road, Eastwall, Dublin 3, Dublin",,1.427,19.683333333333334,1427,1181,Terrace,2,1,58.0 m²,—,—,18/07/2025,"€275,000","€330,000","39 CALEDON ROAD, EASTWALL, DUBLIN 3",18/07/2025,"39 CALEDON ROAD, EASTWALL, DUBLIN 3",Dublin,"ï¿½330,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt.28 - Thornhill Oaks, Cherry Garth - Mount Merrion, Blackrock, Dublin",A94C2N0,8.328,112.41666666666667,8328,6745,Apartment,3,3,126.0 m²,A2,—,18/07/2025,"€950,000","€999,999","APT.28 - THORNHILL OAKS, CHERRY GARTH - MOUNT MERRION, BLACKROCK",18/07/2025,"APT.28 - THORNHILL OAKS, CHERRY GARTH - MOUNT MERRION, BLACKROCK",Dublin,"ï¿½999,999.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Bray Rd, Foxrock, Dublin 18, Dublin 18, Dublin",D18K7F3,11.672,159.16666666666666,11672,9550,Semi-D,4,2,129.0 m²,F,—,18/07/2025,"€870,000","€905,000","3 BRAY RD, FOXROCK, DUBLIN 18",18/07/2025,"3 BRAY RD, FOXROCK, DUBLIN 18",Dublin,"ï¿½905,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Fortlawn Drive, Blanchardstown, Dublin 15, Dublin 15, Dublin",D15E2FA,12.992,177.23333333333332,12992,10634,House,3,1,86.0 m²,D1,—,18/07/2025,"€275,000","€300,000","22 FORTLAWN DRIVE, BLANCHARDSTOWN, DUBLIN 15",18/07/2025,"22 FORTLAWN DRIVE, BLANCHARDSTOWN, DUBLIN 15",Dublin,"ï¿½300,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Ard Mor Crescent, Tallaght, Dublin 24, Dublin 24, Dublin",D24C6H0,15.552,210.1,15552,12606,Semi-D,3,1,77.0 m²,B1,—,18/07/2025,"€320,000","€380,000","18 ARD MOR CRESCENT, TALLAGHT, DUBLIN 24",18/07/2025,"18 ARD MOR CRESCENT, TALLAGHT, DUBLIN 24",Dublin,"ï¿½380,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Seafort Gardens, Sandymount, Dublin 4, Dublin 4, Dublin",D04P048,3.391,46.93333333333333,3391,2816,Semi-D,4,3,165.0 m²,E1,—,18/07/2025,"€1,180,000","€1,315,000","13 SEAFORT GARDENS, SANDYMOUNT, DUBLIN 4",18/07/2025,"13 SEAFORT GARDENS, SANDYMOUNT, DUBLIN 4",Dublin,"ï¿½1,315,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16a Castleknock Dale, Castleknock, Dublin 15, Dublin 15, Dublin",D15W6AK,9.887,133.0,9887,7980,Detached,4,2,112.0 m²,A2,—,18/07/2025,"€695,000","€741,936","16A CASTLEKNOCK DALE, CASTLEKNOCK, DUBLIN 15",18/07/2025,"16A CASTLEKNOCK DALE, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½741,936.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Alderwood Ave, Springfield, Tallaght Dublin 24, Dublin 24, Dublin",D24CDH5,13.305,179.68333333333334,13305,10781,Semi-D,3,1,85.0 m²,C2,—,18/07/2025,"€375,000","€457,000","10 ALDERWOOD AVE, SPRINGFIELD, TALLAGHT DUBLIN 24",18/07/2025,"10 ALDERWOOD AVE, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin,"ï¿½457,000.00",No,No,Second-Hand Dwelling house /Apartment,
"45 Brabazon Hall, Ardee St, Dublin 8, Dublin 8, Dublin",D08ED98,3.159,43.583333333333336,3159,2615,Apartment,2,2,67.0 m²,—,—,18/07/2025,"€400,000","€395,000","45 BRABAZON HALL, ARDEE ST, DUBLIN 8",18/07/2025,"45 BRABAZON HALL, ARDEE ST, DUBLIN 8",Dublin,"ï¿½395,000.00",No,No,Second-Hand Dwelling house /Apartment,
"61 Woodpark, Castleknock, Dublin 15, Dublin 15, Dublin",D15FT6T,9.812,134.26666666666668,9812,8056,Semi-D,4,2,156.0 m²,E1,—,18/07/2025,"€775,000","€920,000","61 WOODPARK, CASTLEKNOCK, DUBLIN 15",18/07/2025,"61 WOODPARK, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½920,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Highfield Court, Highfield Park, Dundrum Dublin 14, Dublin 14, Dublin",D14AW94,6.475,89.36666666666666,6475,5362,Apartment,2,1,61.0 m²,—,—,18/07/2025,"€410,000","€400,000","1 HIGHFIELD COURT, HIGHFIELD PARK, DUNDRUM DUBLIN 14",18/07/2025,"1 HIGHFIELD COURT, HIGHFIELD PARK, DUNDRUM DUBLIN 14",Dublin,"ï¿½400,000.00",No,No,Second-Hand Dwelling house /Apartment,
"72 Fisherman's Wharf, Thorncastle Street, Dublin 4, Dublin 4, Dublin",D04A439,1.911,26.2,1911,1572,Apartment,2,1,64.0 m²,—,—,18/07/2025,"€330,000","€385,000","72 FISHERMAN'S WHARF, THORNCASTLE STREET, DUBLIN 4",18/07/2025,"72 FISHERMAN'S WHARF, THORNCASTLE STREET, DUBLIN 4",Dublin,"ï¿½385,000.00",No,No,Second-Hand Dwelling house /Apartment,
"91 Parnell Rd, Crumlin Dublin 12, Dublin, Dublin 12, Dublin",D12NRH4,4.255,59.05,4255,3543,Semi-D,2,1,81.0 m²,F,—,18/07/2025,"€525,000","€532,000","91 PARNELL RD, CRUMLIN DUBLIN 12, DUBLIN",18/07/2025,"91 PARNELL RD, CRUMLIN DUBLIN 12, DUBLIN",Dublin,"ï¿½532,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Lansdowne Crescent, Ballsbridge, Dublin 4, Dublin 4, Dublin",D04K4P8,2.386,33.18333333333333,2386,1991,End of Terrace,2,1,75.0 m²,B3,—,18/07/2025,"€745,000","€745,000","8 LANSDOWNE CRESCENT, BALLSBRIDGE, DUBLIN 4",18/07/2025,"8 LANSDOWNE CRESCENT, BALLSBRIDGE, DUBLIN 4",Dublin,"ï¿½745,000.00",No,No,Second-Hand Dwelling house /Apartment,
"59 Merchants Rd, East Wall, Dublin 3, Dublin 3, Dublin",D03VY45,1.938,26.6,1938,1596,Terrace,1,1,45.0 m²,C3,—,18/07/2025,"€265,000","€305,000","59 MERCHANTS RD, EAST WALL, DUBLIN 3",18/07/2025,"59 MERCHANTS RD, EAST WALL, DUBLIN 3",Dublin,"ï¿½305,000.00",No,No,Second-Hand Dwelling house /Apartment,
"86 The Palms, Roebuck Rd, Clonskeagh Dublin 14, Dublin 14, Dublin",D14NX65,7.271,98.46666666666667,7271,5908,Semi-D,4,3,149.0 m²,C1,—,18/07/2025,"€880,000","€1,025,000","86 THE PALMS, ROEBUCK RD, CLONSKEAGH DUBLIN 14",18/07/2025,"86 THE PALMS, ROEBUCK RD, CLONSKEAGH DUBLIN 14",Dublin,"ï¿½1,025,000.00",No,No,Second-Hand Dwelling house /Apartment,
"71 Loreto Abbey, Grange Rd, Rathfarnham Dublin 14, Dublin 14, Dublin",D14E5C3,8.123,111.23333333333333,8123,6674,Apartment,2,2,75.0 m²,C2,—,18/07/2025,"€395,000","€420,000","71 LORETO ABBEY, GRANGE RD, RATHFARNHAM DUBLIN 14",18/07/2025,"71 LORETO ABBEY, GRANGE RD, RATHFARNHAM DUBLIN 14",Dublin,"ï¿½420,000.00",No,No,Second-Hand Dwelling house /Apartment,
