Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"42 Carrigmore Green, Citywest, Saggart, Dublin 24, Dublin",D24CF80,16.508,53.78333333333333,16508,3227,Apartment,2,1,70.0 m²,B3,—,15/08/2025,"€295,000","€316,000","42 CARRIGMORE GREEN, CITYWEST, SAGGART",15/08/2025,"42 CARRIGMORE GREEN, CITYWEST, SAGGART",Dublin,"ï¿½316,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Rahtborne Mews, Rathborne, Ashtown, Dublin",D15Y7XV,6.665,23.45,6665,1407,Semi-D,3,3,119.0 m²,A3,—,15/08/2025,"€600,000","€625,000","8 RAHTBORNE MEWS, RATHBORNE, ASHTOWN",15/08/2025,"8 RAHTBORNE MEWS, RATHBORNE, ASHTOWN",Dublin,"ï¿½625,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Portside Court, Eastwall, Dublin 3, Dublin 3, Dublin",D03Y6V2,2.172,7.25,2172,435,Townhouse,2,1,55.0 m²,D2,—,15/08/2025,"€375,000","€375,000","1 PORTSIDE COURT, EASTWALL, DUBLIN 3",15/08/2025,"1 PORTSIDE COURT, EASTWALL, DUBLIN 3",Dublin,"ï¿½375,000.00",No,No,Second-Hand Dwelling house /Apartment,
"157 Howth Road, Clontarf, Dublin 3, Dublin 3, Dublin",D03KF70,4.158,13.4,4158,804,Detached,5,3,251.0 m²,C3,—,15/08/2025,"€1,300,000","€1,325,000","157 HOWTH ROAD, CLONTARF, DUBLIN 3",15/08/2025,"157 HOWTH ROAD, CLONTARF, DUBLIN 3",Dublin,"ï¿½1,325,000.00",No,No,Second-Hand Dwelling house /Apartment,
"201 Shanowen Rd, Santry, Dublin 9, Dublin 9, Dublin",D09A0K5,5.844,20.0,5844,1200,Semi-D,8,7,145.0 m²,C1,—,15/08/2025,"€795,000","€845,000","201 SHANOWEN RD, SANTRY, DUBLIN 9",15/08/2025,"201 SHANOWEN RD, SANTRY, DUBLIN 9",Dublin,"ï¿½845,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 5, Rochfort House, Dean Court Dublin 8, Dublin 8, Dublin",D08TY80,2.499,12.233333333333333,2499,734,Apartment,2,1,51.0 m²,—,—,15/08/2025,"€295,000","€321,000","APT 5, ROCHFORT HOUSE, DEAN COURT DUBLIN 8",15/08/2025,"APT 5, ROCHFORT HOUSE, DEAN COURT DUBLIN 8",Dublin,"ï¿½321,000.00",No,No,Second-Hand Dwelling house /Apartment,
"50 Abbey Drive, Riverston Abbey, Navan Road, Dublin",D07N822,6.895,23.933333333333334,6895,1436,Semi-D,3,3,98.0 m²,D1,—,15/08/2025,"€525,000","€585,000","50 ABBEY DRIVE, RIVERSTON ABBEY, NAVAN ROAD",15/08/2025,"50 ABBEY DRIVE, RIVERSTON ABBEY, NAVAN ROAD",Dublin,"ï¿½585,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 62 The Oval, Tullyvale, Cabinteely, Dublin",D18F670,15.656,52.86666666666667,15656,3172,Apartment,1,1,47.0 m²,D1,—,15/08/2025,"€265,000","€313,000","APT 62 THE OVAL, TULLYVALE, CABINTEELY",15/08/2025,"APT 62 THE OVAL, TULLYVALE, CABINTEELY",Dublin,"ï¿½313,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Wood Dale Crescent, Ballycullen, Dublin 24, Dublin 24, Dublin",D24E0C2,12.146,43.03333333333333,12146,2582,Detached,4,3,124.0 m²,—,—,15/08/2025,"€575,000","€665,000","29 WOOD DALE CRESCENT, BALLYCULLEN, DUBLIN 24",15/08/2025,"29 WOOD DALE CRESCENT, BALLYCULLEN, DUBLIN 24",Dublin,"ï¿½665,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 St Clements Rd, Drumcondra, Dublin 9, Dublin 9, Dublin",D09E8C4,2.439,9.95,2439,597,Terrace,4,2,121.0 m²,G,—,15/08/2025,"€475,000","€525,000","23 ST CLEMENTS RD, DRUMCONDRA, DUBLIN 9",15/08/2025,"23 ST CLEMENTS RD, DRUMCONDRA, DUBLIN 9",Dublin,"ï¿½525,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 62 The Oval, Tullyvale, Cabinteely, Dublin",D18F670,15.656,52.86666666666667,15656,3172,Apartment,1,1,47.0 m²,D1,—,15/08/2025,"€265,000","€313,000","APT 62 THE OVAL, TULLYVALE, CABINTEELY",15/08/2025,"APT 62 THE OVAL, TULLYVALE, CABINTEELY",Dublin,"ï¿½313,000.00",No,No,Second-Hand Dwelling house /Apartment,
"38 Riverside Grove, Clonshaugh, Dublin, Dublin 17, Dublin",D17C671,7.257,24.283333333333335,7257,1457,Semi-D,3,1,92.0 m²,C3,—,18/08/2025,"€395,000","€442,000","38 RIVERSIDE GROVE, CLONSHAUGH, DUBLIN",18/08/2025,"38 RIVERSIDE GROVE, CLONSHAUGH, DUBLIN",Dublin,"ï¿½442,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 Clonkeen Dr, Foxrock, Dublin 18, Dublin 18, Dublin",D18R7F3,11.489,38.86666666666667,11489,2332,Semi-D,4,2,170.0 m²,C3,—,18/08/2025,"€895,000","€1,160,000","2 CLONKEEN DR, FOXROCK, DUBLIN 18",18/08/2025,"2 CLONKEEN DR, FOXROCK, DUBLIN 18",Dublin,"ï¿½1,160,000.00",No,No,Second-Hand Dwelling house /Apartment,
"9 Beverton Grove, Donabate, Dublin, Dublin",K36HE00,20.868,66.78333333333333,20868,4007,Semi-D,4,3,142.0 m²,C1,—,18/08/2025,"€695,000","€710,000","9 BEVERTON GROVE, DONABATE, DUBLIN",18/08/2025,"9 BEVERTON GROVE, DONABATE, DUBLIN",Dublin,"ï¿½710,000.00",No,No,Second-Hand Dwelling house /Apartment,
"61 Castleriada Grove, Lucan, Dublin, Dublin",K78HH77,14.156,47.68333333333333,14156,2861,Terrace,2,1,72.0 m²,C3,—,18/08/2025,"€325,000","€353,000","61 CASTLERIADA GROVE, LUCAN, DUBLIN",18/08/2025,"61 CASTLERIADA GROVE, LUCAN, DUBLIN",Dublin,"ï¿½353,000.00",No,No,Second-Hand Dwelling house /Apartment,
"27 Beechfield Way, Clonee, Dublin 15, Dublin 15, Dublin",D15X2H5,16.985,55.15,16985,3309,Terrace,2,1,73.0 m²,C2,—,18/08/2025,"€325,000","€382,000","27 BEECHFIELD WAY, CLONEE, DUBLIN 15",18/08/2025,"27 BEECHFIELD WAY, CLONEE, DUBLIN 15",Dublin,"ï¿½382,000.00",No,No,Second-Hand Dwelling house /Apartment,
"11 Beresford Avenue, Donabate, Dublin, Dublin",K36W573,21.253,67.73333333333333,21253,4064,Semi-D,3,3,111.0 m²,—,—,18/08/2025,"€565,000","€565,000","11 BERESFORD AVENUE, DONABATE, DUBLIN",18/08/2025,"11 BERESFORD AVENUE, DONABATE, DUBLIN",Dublin,"ï¿½565,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Evergreen, Hillcrest Rd, Sandyford Dublin 18, Dublin 18, Dublin",D18X8K7,10.777,34.85,10777,2091,Detached,5,2,272.0 m²,C1,—,18/08/2025,"€1,350,000","€1,300,000","EVERGREEN, HILLCREST RD, SANDYFORD DUBLIN 18",18/08/2025,"EVERGREEN, HILLCREST RD, SANDYFORD DUBLIN 18",Dublin,"ï¿½1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
"60 Captains Ave, Crumlin, Dublin 12, Dublin 12, Dublin",D12T3H4,6.985,27.05,6985,1623,Terrace,2,1,69.0 m²,D2,—,18/08/2025,"€375,000","€384,000","60 CAPTAINS AVE, CRUMLIN, DUBLIN 12",18/08/2025,"60 CAPTAINS AVE, CRUMLIN, DUBLIN 12",Dublin,"ï¿½384,000.00",No,No,Second-Hand Dwelling house /Apartment,
"49 Admiral Park, Baldoyle, Dublin 13, Dublin 13, Dublin",D13F2H5,11.887,38.11666666666667,11887,2287,Semi-D,3,3,98.0 m²,C2,—,18/08/2025,"€595,000","€670,000","49 ADMIRAL PARK, BALDOYLE, DUBLIN 13",18/08/2025,"49 ADMIRAL PARK, BALDOYLE, DUBLIN 13",Dublin,"ï¿½670,000.00",No,No,Second-Hand Dwelling house /Apartment,
"34 Kilshane Dr, Finglas, Dublin 11, Dublin 11, Dublin",D11VF34,7.416,27.5,7416,1650,End of Terrace,3,2,103.0 m²,B3,—,18/08/2025,"€350,000","€390,000","34 KILSHANE DR, FINGLAS, DUBLIN 11",18/08/2025,"34 KILSHANE DR, FINGLAS, DUBLIN 11",Dublin,"ï¿½390,000.00",No,No,Second-Hand Dwelling house /Apartment,
"82 The Eglington, Donnybrook Castle, Donnybrook, Dublin 4, Dublin",D04HF21,4.816,19.766666666666666,4816,1186,Apartment,2,2,62.0 m²,C3,—,18/08/2025,"€570,000","€585,000","82 THE EGLINGTON, DONNYBROOK CASTLE, DONNYBROOK",18/08/2025,"82 THE EGLINGTON, DONNYBROOK CASTLE, DONNYBROOK",Dublin,"ï¿½585,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 40, Mayeston Sq, Finglas Dublin 11, Dublin 11, Dublin",D11TC99,9.586,30.516666666666666,9586,1831,Apartment,1,1,43.0 m²,B3,—,18/08/2025,"€220,000","€230,000","APT 40, MAYESTON SQ, FINGLAS DUBLIN 11",18/08/2025,"APT 40, MAYESTON SQ, FINGLAS DUBLIN 11",Dublin,"ï¿½230,000.00",No,No,Second-Hand Dwelling house /Apartment,
"28 Cooley Rd, Drimnagh, Dublin 12, Dublin 12, Dublin",D12N972,6.083,23.033333333333335,6083,1382,End of Terrace,3,1,87.0 m²,—,—,18/08/2025,"€345,000","€395,000","28 COOLEY RD, DRIMNAGH, DUBLIN 12",18/08/2025,"28 COOLEY RD, DRIMNAGH, DUBLIN 12",Dublin,"ï¿½395,000.00",No,No,Second-Hand Dwelling house /Apartment,
"61 Rollins Villas, Dun Laoghaire, Dublin, Dublin",A96NX73,12.966,42.8,12966,2568,Terrace,3,1,71.0 m²,E1,—,18/08/2025,"€450,000","€512,500","61 ROLLINS VILLAS, DUN LAOGHAIRE, DUBLIN",18/08/2025,"61 ROLLINS VILLAS, DUN LAOGHAIRE, DUBLIN",Dublin,"ï¿½512,500.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 29 Lisalea, Frascati Park, Blackrock, Dublin",A94X661,8.296,28.316666666666666,8296,1699,Apartment,2,1,65.0 m²,C3,—,18/08/2025,"€445,000","€515,000","APT 29 LISALEA, FRASCATI PARK, BLACKROCK",18/08/2025,"APT 29 LISALEA, FRASCATI PARK, BLACKROCK",Dublin,"ï¿½515,000.00",No,No,Second-Hand Dwelling house /Apartment,
"71 Fortunes Lawn, City Park, Citywest, Dublin 24, Dublin",D24YT59,16.191,52.766666666666666,16191,3166,Apartment,2,2,81.0 m²,—,—,18/08/2025,"€269,000","€325,000","71 FORTUNES LAWN, CITY PARK, CITYWEST",18/08/2025,"71 FORTUNES LAWN, CITY PARK, CITYWEST",Dublin,"ï¿½325,000.00",No,No,Second-Hand Dwelling house /Apartment,
"45 Rossmore Lawns, Templeogue, Dublin 6w, Dublin",D6WCD37,8.889,32.15,8889,1929,Detached,3,3,126.0 m²,E1,—,18/08/2025,"€650,000","€770,000","45 ROSSMORE LAWNS, TEMPLEOGUE, DUBLIN 6W",18/08/2025,"45 ROSSMORE LAWNS, TEMPLEOGUE, DUBLIN 6W",Dublin,"ï¿½770,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 8 S T John's Wood, St John's Road, Sandymount, Dublin 4, Dublin",D04E009,4.664,17.166666666666668,4664,1030,Apartment,1,1,57.6 m²,C3,—,18/08/2025,"€435,000","€502,000","APT 8 S T JOHN'S WOOD, ST JOHN'S ROAD, SANDYMOUNT",18/08/2025,"APT 8 S T JOHN'S WOOD, ST JOHN'S ROAD, SANDYMOUNT",Dublin,"ï¿½502,000.00",No,No,Second-Hand Dwelling house /Apartment,
"33 Hannah Sq, St Edmunds, Lucan, Dublin",K78T328,12.098,41.15,12098,2469,Apartment,2,2,82.0 m²,B3,—,18/08/2025,"€315,000","€440,000","33 HANNAH SQ, ST EDMUNDS, LUCAN",18/08/2025,"33 HANNAH SQ, ST EDMUNDS, LUCAN",Dublin,"ï¿½440,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Station House, Seabrook Manor, Station Rd, Dublin 13, Dublin",D13V220,11.313,37.2,11313,2232,Apartment,2,2,75.0 m²,B3,—,18/08/2025,"€395,000","€425,500","3 STATION HOUSE, SEABROOK MANOR, STATION RD",18/08/2025,"3 STATION HOUSE, SEABROOK MANOR, STATION RD",Dublin,"ï¿½425,500.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Joyce Rd, Drumcondra, Dublin 7, Dublin 9, Dublin",D09A242,3.596,14.383333333333333,3596,863,Terrace,2,2,75.0 m²,E1,—,18/08/2025,"€495,000","€520,000","8 JOYCE RD, DRUMCONDRA, DUBLIN 7",18/08/2025,"8 JOYCE RD, DRUMCONDRA, DUBLIN 7",Dublin,"ï¿½520,000.00",No,No,Second-Hand Dwelling house /Apartment,
"95 Kinvara Rd, Navan Rd, Dublin 7, Dublin 7, Dublin",D07R283,7.221,24.916666666666668,7221,1495,Terrace,3,1,98.0 m²,C2,—,18/08/2025,"€525,000","€562,000","95 KINVARA RD, NAVAN RD, DUBLIN 7",18/08/2025,"95 KINVARA RD, NAVAN RD, DUBLIN 7",Dublin,"ï¿½562,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 209, New Seskin Court, Whitestown Way Dublin 24, Dublin 24, Dublin",D24XN93,14.245,49.016666666666666,14245,2941,Apartment,2,1,58.0 m²,B3,—,18/08/2025,"€275,000","€300,000","APT 209, NEW SESKIN COURT, WHITESTOWN WAY DUBLIN 24",18/08/2025,"APT 209, NEW SESKIN COURT, WHITESTOWN WAY DUBLIN 24",Dublin,"ï¿½300,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Carrickmines Little, Foxrock, Dublin 18, Dublin 18, Dublin",D18R755,13.738,45.65,13738,2739,Detached,4,3,234.0 m²,C2,—,18/08/2025,"€1,495,000","€1,475,000","10 CARRICKMINES LITTLE, FOXROCK, DUBLIN 18",18/08/2025,"10 CARRICKMINES LITTLE, FOXROCK, DUBLIN 18",Dublin,"ï¿½1,475,000.00",No,No,Second-Hand Dwelling house /Apartment,
"51 Wierview Dr, Stillorgan, Dublin, Dublin",A94R853,9.769,33.016666666666666,9769,1981,Semi-D,3,1,110.0 m²,F,—,18/08/2025,"€725,000","€750,000","51 WIERVIEW DR, STILLORGAN, DUBLIN",18/08/2025,"51 WIERVIEW DR, STILLORGAN, DUBLIN",Dublin,"ï¿½750,000.00",No,No,Second-Hand Dwelling house /Apartment,
"27 Fforster Court, Lucan, Dublin, Dublin",K78EH56,14.119,47.55,14119,2853,Semi-D,3,3,104.0 m²,—,—,18/08/2025,"€470,000","€507,000","27 FFORSTER COURT, LUCAN, DUBLIN",18/08/2025,"27 FFORSTER COURT, LUCAN, DUBLIN",Dublin,"ï¿½507,000.00",No,No,Second-Hand Dwelling house /Apartment,
"127 De Selby Park, Blessington Road, Tallaght, Dublin 15, Dublin",D24PWX7,16.98,55.766666666666666,16980,3346,Semi-D,4,2,116.0 m²,—,—,18/08/2025,"€395,000","€410,000","127 DE SELBY PARK, BLESSINGTON ROAD, TALLAGHT",18/08/2025,"127 DE SELBY PARK, BLESSINGTON ROAD, TALLAGHT",Dublin,"ï¿½410,000.00",No,No,Second-Hand Dwelling house /Apartment,
"118 Rockfield Dr, Clondalkin, Dublin 22, Dublin 22, Dublin",D22K5P6,11.781,40.88333333333333,11781,2453,End of Terrace,3,1,75.0 m²,—,—,18/08/2025,"€379,000","€450,000","118 ROCKFIELD DR, CLONDALKIN, DUBLIN 22",18/08/2025,"118 ROCKFIELD DR, CLONDALKIN, DUBLIN 22",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"77 Philipsburgh Ave, Fairview, Dublin 3, Dublin 3, Dublin",D03E402,2.391,9.316666666666666,2391,559,Terrace,3,1,115.0 m²,F,—,18/08/2025,"€575,000","€630,000","77 PHILIPSBURGH AVE, FAIRVIEW, DUBLIN 3",18/08/2025,"77 PHILIPSBURGH AVE, FAIRVIEW, DUBLIN 3",Dublin,"ï¿½630,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Kiltipper Dr, Aylesbury, Tallaght Dublin 24, Dublin 24, Dublin",D24R2WA,13.202,44.8,13202,2688,Semi-D,3,2,125.0 m²,—,—,18/08/2025,"€425,000","€500,000","5 KILTIPPER DR, AYLESBURY, TALLAGHT DUBLIN 24",18/08/2025,"5 KILTIPPER DR, AYLESBURY, TALLAGHT DUBLIN 24",Dublin,"ï¿½500,000.00",No,No,Second-Hand Dwelling house /Apartment,
"32 The Rise, Malahide, County Dublin, Dublin",K36XH73,14.502,46.25,14502,2775,Detached,5,4,317.5 m²,C1,—,18/08/2025,"€2,700,000","€2,910,000","32 THE RISE, MALAHIDE, COUNTY DUBLIN",18/08/2025,"32 THE RISE, MALAHIDE, COUNTY DUBLIN",Dublin,"ï¿½2,910,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Dun Emer Park, Dundrum, Dublin 14, Dublin 16, Dublin",D16W9F2,9.188,32.38333333333333,9188,1943,Semi-D,4,2,123.0 m²,D2,—,18/08/2025,"€760,000","€755,000","20 DUN EMER PARK, DUNDRUM, DUBLIN 14",18/08/2025,"20 DUN EMER PARK, DUNDRUM, DUBLIN 14",Dublin,"ï¿½755,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 Aubrey Park, Shankill, Dublin 18, Dublin 18, Dublin",D18H425,17.298,60.733333333333334,17298,3644,Bungalow,3,4,157.0 m²,B3,—,18/08/2025,"€995,000","€1,200,000","12 AUBREY PARK, SHANKILL, DUBLIN 18",18/08/2025,"12 AUBREY PARK, SHANKILL, DUBLIN 18",Dublin,"ï¿½1,200,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 The Paddocks Walk, Adamstown, Lucan, Dublin",K78D378,17.604,58.516666666666666,17604,3511,Apartment,2,2,97.0 m²,C1,—,18/08/2025,"€335,000","€346,000","13 THE PADDOCKS WALK, ADAMSTOWN, LUCAN",18/08/2025,"13 THE PADDOCKS WALK, ADAMSTOWN, LUCAN",Dublin,"ï¿½346,000.00",No,No,Second-Hand Dwelling house /Apartment,
"218 Lime Tree Ave, Portmarnock, Dublin, Dublin 13, Dublin",D13XE65,17.028,56.35,17028,3381,Semi-D,4,2,142.0 m²,D1,—,18/08/2025,"€745,000","€740,000","218 LIME TREE AVE, PORTMARNOCK, DUBLIN",18/08/2025,"218 LIME TREE AVE, PORTMARNOCK, DUBLIN",Dublin,"ï¿½740,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Greenwood Dr, Dublin 13, Dublin, Dublin 13, Dublin",D13V0F2,7.998,25.7,7998,1542,Semi-D,3,1,90.0 m²,C3,—,18/08/2025,"€420,000","€465,700","5 GREENWOOD DR, DUBLIN 13, DUBLIN",18/08/2025,"5 GREENWOOD DR, DUBLIN 13, DUBLIN",Dublin,"ï¿½465,700.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Glencairn Rise, The Gallops, Leopardstown Dublin 18, Dublin 18, Dublin",D18N7Y3,12.533,41.63333333333333,12533,2498,Semi-D,3,3,137.0 m²,C2,—,18/08/2025,"€715,000","€797,000","5 GLENCAIRN RISE, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",18/08/2025,"5 GLENCAIRN RISE, THE GALLOPS, LEOPARDSTOWN DUBLIN 18",Dublin,"ï¿½797,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Limelawn Row, Clonsilla Rd, Clonsilla Dublin 15, Dublin 15, Dublin",D15E7W1,13.494,43.9,13494,2634,Semi-D,3,3,100.0 m²,C2,—,18/08/2025,"€435,000","€470,000","5 LIMELAWN ROW, CLONSILLA RD, CLONSILLA DUBLIN 15",18/08/2025,"5 LIMELAWN ROW, CLONSILLA RD, CLONSILLA DUBLIN 15",Dublin,"ï¿½470,000.00",No,No,Second-Hand Dwelling house /Apartment,
"44 Ailesbury Grove, Dundrum, Dublin 16, Dublin 16, Dublin",D16E009,9.158,32.71666666666667,9158,1963,Detached,4,2,140.0 m²,E2,—,18/08/2025,"€875,000","€930,000","44 AILESBURY GROVE, DUNDRUM, DUBLIN 16",18/08/2025,"44 AILESBURY GROVE, DUNDRUM, DUBLIN 16",Dublin,"ï¿½930,000.00",No,No,Second-Hand Dwelling house /Apartment,
"198 Lower Kimmage Rd, Harolds Cross, Dublin 6w, Dublin",D6WKP08,5.35,21.883333333333333,5350,1313,Terrace,3,2,123.0 m²,E2,—,18/08/2025,"€725,000","€725,000","198 LOWER KIMMAGE RD, HAROLDS CROSS, DUBLIN 6W",18/08/2025,"198 LOWER KIMMAGE RD, HAROLDS CROSS, DUBLIN 6W",Dublin,"ï¿½725,000.00",No,No,Second-Hand Dwelling house /Apartment,
"150 Hillcrest Pk, Ballygall Rd East, Dublin 11, Dublin 11, Dublin",D11TFC2,6.317,21.733333333333334,6317,1304,Semi-D,3,2,125.0 m²,—,—,18/08/2025,"€550,000","€662,000","150 HILLCREST PK, BALLYGALL RD EAST, DUBLIN 11",18/08/2025,"150 HILLCREST PK, BALLYGALL RD EAST, DUBLIN 11",Dublin,"ï¿½662,000.00",No,No,Second-Hand Dwelling house /Apartment,
"77 Vernon Avenue, Clontarf, Dublin 3, Dublin 3, Dublin",D03HR13,5.268,17.4,5268,1044,Detached,4,4,250.8 m²,—,—,18/08/2025,"€1,850,000","€1,900,000","77 VERNON AVENUE, CLONTARF, DUBLIN 3",18/08/2025,"77 VERNON AVENUE, CLONTARF, DUBLIN 3",Dublin,"ï¿½1,900,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Northway Est, Finglas, Dublin 11, Dublin 11, Dublin",D11A6W2,8.253,26.933333333333334,8253,1616,Semi-D,3,2,102.0 m²,—,—,18/08/2025,"€385,000","€450,000","20 NORTHWAY EST, FINGLAS, DUBLIN 11",18/08/2025,"20 NORTHWAY EST, FINGLAS, DUBLIN 11",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Silchester Court, Silchester Rd, Glenageary, Dublin",A96Y4A4,13.006,43.733333333333334,13006,2624,Bungalow,2,2,88.0 m²,—,—,18/08/2025,"€595,000","€725,000","13 SILCHESTER COURT, SILCHESTER RD, GLENAGEARY",18/08/2025,"13 SILCHESTER COURT, SILCHESTER RD, GLENAGEARY",Dublin,"ï¿½725,000.00",No,No,Second-Hand Dwelling house /Apartment,
"71 Cloncurry House, Spencer Dock, Wall Quay Dublin 1, Dublin 1, Dublin",D01KD42,1.238,5.7,1238,342,Apartment,2,2,102.0 m²,B3,—,18/08/2025,"€500,000","€566,000","71 CLONCURRY HOUSE, SPENCER DOCK, WALL QUAY DUBLIN 1",18/08/2025,"71 CLONCURRY HOUSE, SPENCER DOCK, WALL QUAY DUBLIN 1",Dublin,"ï¿½566,000.00",No,No,Second-Hand Dwelling house /Apartment,
"211 The Island, Chapelizod, Dublin 20, Dublin 20, Dublin",D20YP74,6.759,24.45,6759,1467,Apartment,2,2,68.0 m²,B3,—,18/08/2025,"€395,000","€406,000","211 THE ISLAND, CHAPELIZOD, DUBLIN 20",18/08/2025,"211 THE ISLAND, CHAPELIZOD, DUBLIN 20",Dublin,"ï¿½406,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 36, The Water Front, Hanover Quay, Dublin",D02P942,1.432,5.75,1432,345,Apartment,2,2,77.0 m²,B1,—,19/08/2025,"€725,000","€795,000","APT 36, THE WATER FRONT, HANOVER QUAY",19/08/2025,"APT 36, THE WATER FRONT, HANOVER QUAY",Dublin,"ï¿½795,000.00",No,No,Second-Hand Dwelling house /Apartment,
"9 Oakton Green, Ballybrack, Dublin, Dublin",A96K7F2,15.638,54.81666666666667,15638,3289,Semi-D,3,3,109.0 m²,B2,—,19/08/2025,"€595,000","€605,000","9 OAKTON GREEN, BALLYBRACK, DUBLIN",19/08/2025,"9 OAKTON GREEN, BALLYBRACK, DUBLIN",Dublin,"ï¿½605,000.00",No,No,Second-Hand Dwelling house /Apartment,
"149 Collins Ave East, Dublin 5, Dublin, Dublin 5, Dublin",D05C603,4.21,13.35,4210,801,End of Terrace,2,1,60.0 m²,F,—,19/08/2025,"€475,000","€475,000","149 COLLINS AVE EAST, DUBLIN 5, DUBLIN",19/08/2025,"149 COLLINS AVE EAST, DUBLIN 5, DUBLIN",Dublin,"ï¿½475,000.00",No,No,Second-Hand Dwelling house /Apartment,
"26 Sallynoggin Park, Sallynoggin, Dublin, Dublin",A96Y3C1,12.951,42.416666666666664,12951,2545,Terrace,2,2,71.0 m²,C3,—,19/08/2025,"€475,000","€490,000","26 SALLYNOGGIN PARK, SALLYNOGGIN, DUBLIN",19/08/2025,"26 SALLYNOGGIN PARK, SALLYNOGGIN, DUBLIN",Dublin,"ï¿½490,000.00",No,No,Second-Hand Dwelling house /Apartment,
"30 Beneavin Dr, Ballygall, Dublin 11, Dublin 11, Dublin",D11P6R2,6.642,22.4,6642,1344,Semi-D,3,1,92.9 m²,E2,—,19/08/2025,"€495,000","€520,000","30 BENEAVIN DR, BALLYGALL, DUBLIN 11",19/08/2025,"30 BENEAVIN DR, BALLYGALL, DUBLIN 11",Dublin,"ï¿½520,000.00",No,No,Second-Hand Dwelling house /Apartment,
"101 Edenmore Ave, Raheny, Dublin 5, Dublin 5, Dublin",D05R1X7,7.43,23.5,7430,1410,End of Terrace,3,1,83.0 m²,F,—,19/08/2025,"€335,000","€360,000","101 EDENMORE AVE, RAHENY, DUBLIN 5",19/08/2025,"101 EDENMORE AVE, RAHENY, DUBLIN 5",Dublin,"ï¿½360,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 St Kevins Terrace, New Bride St, Dublin 8, Dublin 8, Dublin",D08X0T4,2.744,12.383333333333333,2744,743,Terrace,2,1,70.0 m²,—,—,19/08/2025,"€525,000","€535,000","13 ST KEVINS TERRACE, NEW BRIDE ST, DUBLIN 8",19/08/2025,"13 ST KEVINS TERRACE, NEW BRIDE ST, DUBLIN 8",Dublin,"ï¿½535,000.00",No,No,Second-Hand Dwelling house /Apartment,
"55 Kinvara Rd, Navan Rd, Dublin 7, Dublin 7, Dublin",D07VH66,7.322,25.166666666666668,7322,1510,Terrace,3,1,97.0 m²,—,—,19/08/2025,"€495,000","€515,000","55 KINVARA RD, NAVAN RD, DUBLIN 7",19/08/2025,"55 KINVARA RD, NAVAN RD, DUBLIN 7",Dublin,"ï¿½515,000.00",No,No,Second-Hand Dwelling house /Apartment,
"37 The Crescent, The Plaza, Main St, Dublin 17, Dublin",K67HC95,13.953,44.983333333333334,13953,2699,Apartment,2,1,62.3 m²,C2,—,19/08/2025,"€280,000","€283,000","37 THE CRESCENT, THE PLAZA, MAIN ST",19/08/2025,"37 THE CRESCENT, THE PLAZA, MAIN ST",Dublin,"ï¿½283,000.00",No,No,Second-Hand Dwelling house /Apartment,
"61 Windmill Lane Apts, Windmill Lane, Dublin 2, Dublin 2, Dublin",D02AK68,0.995,4.7,995,282,Apartment,2,2,61.0 m²,C3,—,19/08/2025,"€400,000","€476,000","61 WINDMILL LANE APTS, WINDMILL LANE, DUBLIN 2",19/08/2025,"61 WINDMILL LANE APTS, WINDMILL LANE, DUBLIN 2",Dublin,"ï¿½476,000.00",No,No,Second-Hand Dwelling house /Apartment,
