Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"72 Parnell Rd, Crumlin, Dublin 12, Dublin 12, Dublin",D12H243,5.234,18.983333333333334,5234,1139,End of Terrace,2,1,60.0 m²,C2,—,14/08/2025,"€445,000","€646,000","72 PARNELL RD, CRUMLIN, DUBLIN 12",14/08/2025,"72 PARNELL RD, CRUMLIN, DUBLIN 12",Dublin,"ï¿½646,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Silver Pines, Brewery Rd, Leopardstown, Dublin",A94N778,10.31,26.716666666666665,10310,1603,Semi-D,3,3,93.0 m²,C2,—,14/08/2025,"€645,000","€715,000","14 SILVER PINES, BREWERY RD, LEOPARDSTOWN",14/08/2025,"14 SILVER PINES, BREWERY RD, LEOPARDSTOWN",Dublin,"ï¿½715,000.00",No,No,Second-Hand Dwelling house /Apartment,
"32 Oaktree Rd, Stillorgan, Dublin, Dublin",A94YK27,10.365,26.716666666666665,10365,1603,Semi-D,4,2,156.4 m²,C3,—,14/08/2025,"€1,075,000","€1,150,000","32 OAKTREE RD, STILLORGAN, DUBLIN",14/08/2025,"32 OAKTREE RD, STILLORGAN, DUBLIN",Dublin,"ï¿½1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,
"138 St Jmes Rd, Walkinstown, Dublin 12, Dublin 12, Dublin",D12PFN2,10.307,29.966666666666665,10307,1798,Terrace,3,2,81.0 m²,—,—,14/08/2025,"€429,950","€447,000","138 ST JMES RD, WALKINSTOWN, DUBLIN 12",14/08/2025,"138 ST JMES RD, WALKINSTOWN, DUBLIN 12",Dublin,"ï¿½447,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 Dillon Place South, Off Patrick St, Dublin 8, Dublin 8, Dublin",D08E3E8,4.464,17.55,4464,1053,Terrace,2,1,61.0 m²,—,—,14/08/2025,"€295,000","€298,000","2 DILLON PLACE SOUTH, OFF PATRICK ST, DUBLIN 8",14/08/2025,"2 DILLON PLACE SOUTH, OFF PATRICK ST, DUBLIN 8",Dublin,"ï¿½298,000.00",No,No,Second-Hand Dwelling house /Apartment,
"56 Merrion Strand, Sandymount, Dublin 4, Dublin 4, Dublin",D04A2K4,5.778,16.5,5778,990,End of Terrace,4,2,165.0 m²,C1,—,14/08/2025,"€985,000","€1,072,003","56 MERRION STRAND, SANDYMOUNT, DUBLIN 4",14/08/2025,"56 MERRION STRAND, SANDYMOUNT, DUBLIN 4",Dublin,"ï¿½1,072,003.00",No,No,Second-Hand Dwelling house /Apartment,
"60 Belcamp Garden, Priorwood, Dublin 17, Dublin 17, Dublin",D17NF76,8.674,22.466666666666665,8674,1348,End of Terrace,3,2,89.0 m²,C3,—,14/08/2025,"€315,000","€350,000","60 BELCAMP GARDEN, PRIORWOOD, DUBLIN 17",14/08/2025,"60 BELCAMP GARDEN, PRIORWOOD, DUBLIN 17",Dublin,"ï¿½350,000.00",No,No,Second-Hand Dwelling house /Apartment,
"91 Hybreasal House, South Circular Road, Kilmainham, Dublin 8, Dublin",D08NF21,7.209,26.15,7209,1569,Apartment,2,1,63.0 m²,—,—,14/08/2025,"€400,000","€440,000","91 HYBREASAL HOUSE, SOUTH CIRCULAR ROAD, KILMAINHAM",14/08/2025,"91 HYBREASAL HOUSE, SOUTH CIRCULAR ROAD, KILMAINHAM",Dublin,"ï¿½440,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 10, St Stephens, Leeson Lane, Dublin 2, Dublin",D02KR68,3.754,14.3,3754,858,Apartment,2,2,85.9 m²,C3,—,14/08/2025,"€550,000","€550,000","APT 10, ST STEPHENS, LEESON LANE",14/08/2025,"APT 10, ST STEPHENS, LEESON LANE",Dublin,"ï¿½550,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Watermill Close, Old Bawn, Tallaght Dublin 24, Dublin 24, Dublin",D24YNH5,34.681,35.25,34681,2115,Semi-D,3,2,110.0 m²,—,—,14/08/2025,"€425,000","€522,500","14 WATERMILL CLOSE, OLD BAWN, TALLAGHT DUBLIN 24",14/08/2025,"14 WATERMILL CLOSE, OLD BAWN, TALLAGHT DUBLIN 24",Dublin,"ï¿½522,500.00",No,No,Second-Hand Dwelling house /Apartment,
"9 Springlawn Court, Clonsilla Rd, Blanchardstown Dublin 15, Dublin 15, Dublin",D15DPX3,22.065,25.5,22065,1530,Semi-D,3,2,107.0 m²,E2,—,14/08/2025,"€495,000","€485,000","9 SPRINGLAWN COURT, CLONSILLA RD, BLANCHARDSTOWN DUBLIN 15",14/08/2025,"9 SPRINGLAWN COURT, CLONSILLA RD, BLANCHARDSTOWN DUBLIN 15",Dublin,"ï¿½485,000.00",No,No,Second-Hand Dwelling house /Apartment,
"31 Scholarstown Park, Knocklyon, Dublin, Dublin 16, Dublin",D16E8H0,34.557,33.28333333333333,34557,1997,Semi-D,3,1,96.0 m²,D2,—,14/08/2025,"€575,000","€600,000","31 SCHOLARSTOWN PARK, KNOCKLYON, DUBLIN",14/08/2025,"31 SCHOLARSTOWN PARK, KNOCKLYON, DUBLIN",Dublin,"ï¿½600,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Elm Rd, Donnycarney, Dublin 9, Dublin 9, Dublin",D09T2W5,3.866,10.933333333333334,3866,656,Semi-D,3,2,815.0 m²,E1,—,14/08/2025,"€450,000","€493,000","4 ELM RD, DONNYCARNEY, DUBLIN 9",14/08/2025,"4 ELM RD, DONNYCARNEY, DUBLIN 9",Dublin,"ï¿½493,000.00",No,No,Second-Hand Dwelling house /Apartment,
"19 Bradogue Court, Annamoe Rd, Cabra, Dublin 7, Dublin",D07WF60,3.951,14.616666666666667,3951,877,Apartment,2,2,58.0 m²,C1,—,14/08/2025,"€345,000","€380,000","19 BRADOGUE COURT, ANNAMOE RD, CABRA",14/08/2025,"19 BRADOGUE COURT, ANNAMOE RD, CABRA",Dublin,"ï¿½380,000.00",No,No,Second-Hand Dwelling house /Apartment,
"95 Leinster Rd, Rathmines, Dublin 6, Dublin 6, Dublin",D06F4A9,5.513,19.566666666666666,5513,1174,Terrace,4,2,204.0 m²,—,—,14/08/2025,"€1,350,000","€1,535,000","95 LEINSTER RD, RATHMINES, DUBLIN 6",14/08/2025,"95 LEINSTER RD, RATHMINES, DUBLIN 6",Dublin,"ï¿½1,535,000.00",No,No,Second-Hand Dwelling house /Apartment,
"55 Abbey Park, Baldoyle, Dublin 13, Dublin 13, Dublin",D13DC52,15.825,24.433333333333334,15825,1466,Semi-D,3,2,108.0 m²,E2,—,14/08/2025,"€550,000","€615,000","55 ABBEY PARK, BALDOYLE, DUBLIN 13",14/08/2025,"55 ABBEY PARK, BALDOYLE, DUBLIN 13",Dublin,"ï¿½615,000.00",No,No,Second-Hand Dwelling house /Apartment,
"188 Bangor Rd, Crumlin, Dublin 12, Dublin 12, Dublin",D12X5F2,7.201,24.0,7201,1440,Terrace,3,1,79.0 m²,E1,—,14/08/2025,"€475,000","€485,000","188 BANGOR RD, CRUMLIN, DUBLIN 12",14/08/2025,"188 BANGOR RD, CRUMLIN, DUBLIN 12",Dublin,"ï¿½485,000.00",No,No,Second-Hand Dwelling house /Apartment,
"131 Woodview Heights, Lucan, Dublin, Dublin",K78H6D6,29.235,31.116666666666667,29235,1867,Semi-D,3,1,80.0 m²,D2,—,14/08/2025,"€375,000","€400,000","131 WOODVIEW HEIGHTS, LUCAN, DUBLIN",14/08/2025,"131 WOODVIEW HEIGHTS, LUCAN, DUBLIN",Dublin,"ï¿½400,000.00",No,No,Second-Hand Dwelling house /Apartment,
"57 Fforster Lawn, Ballydowd Manor, Lucan, Dublin",K78X792,27.635,30.15,27635,1809,Semi-D,3,3,96.0 m²,C1,—,14/08/2025,"€420,000","€491,000","57 FFORSTER LAWN, BALLYDOWD MANOR, LUCAN",14/08/2025,"57 FFORSTER LAWN, BALLYDOWD MANOR, LUCAN",Dublin,"ï¿½491,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Boroimhe, Blackthorn, Swords, Dublin",K67WR68,14.946,20.5,14946,1230,Terrace,3,3,116.0 m²,C1,—,14/08/2025,"€430,000","€455,000","3 BOROIMHE, BLACKTHORN, SWORDS",14/08/2025,"3 BOROIMHE, BLACKTHORN, SWORDS",Dublin,"ï¿½455,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Ephesus, 12 Grove Park, Rathmines Dublin 6, Dublin 6, Dublin",D06TX48,4.277,16.35,4277,981,Terrace,5,3,232.0 m²,A1,—,14/08/2025,"€1,675,000","€1,625,000","EPHESUS, 12 GROVE PARK, RATHMINES DUBLIN 6",14/08/2025,"EPHESUS, 12 GROVE PARK, RATHMINES DUBLIN 6",Dublin,"ï¿½1,625,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Papworth Hall, Georges Hill, Balbriggan, Dublin",K32AK31,34.217,33.15,34217,1989,Apartment,1,1,44.0 m²,—,—,14/08/2025,"€180,000","€180,000","8 PAPWORTH HALL, GEORGES HILL, BALBRIGGAN",14/08/2025,"8 PAPWORTH HALL, GEORGES HILL, BALBRIGGAN",Dublin,"ï¿½180,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Brighton Avenue, Rathgar, Dublin 6, Dublin 6, Dublin",D06FP66,6.245,22.1,6245,1326,End of Terrace,3,1,96.0 m²,D2,—,14/08/2025,"€775,000","€979,000","7 BRIGHTON AVENUE, RATHGAR, DUBLIN 6",14/08/2025,"7 BRIGHTON AVENUE, RATHGAR, DUBLIN 6",Dublin,"ï¿½979,000.00",No,No,Second-Hand Dwelling house /Apartment,
"28 Frascati Hall, Sweetmans Ave, Blackrock, Dublin",A94DX54,9.387,25.1,9387,1506,Apartment,2,2,59.0 m²,D1,—,14/08/2025,"€450,000","€495,000","28 FRASCATI HALL, SWEETMANS AVE, BLACKROCK",14/08/2025,"28 FRASCATI HALL, SWEETMANS AVE, BLACKROCK",Dublin,"ï¿½495,000.00",No,No,Second-Hand Dwelling house /Apartment,
"26 Castlemoyne, Balgriffin, Dublin 13, Dublin 13, Dublin",D13KX93,14.198,21.983333333333334,14198,1319,Semi-D,5,4,188.0 m²,B2,—,14/08/2025,"€690,000","€720,000","26 CASTLEMOYNE, BALGRIFFIN, DUBLIN 13",14/08/2025,"26 CASTLEMOYNE, BALGRIFFIN, DUBLIN 13",Dublin,"ï¿½720,000.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Harbour Court, Georges Place, Dun Laoghaire, Dublin",A96FX24,11.539,29.266666666666666,11539,1756,Apartment,2,2,75.0 m²,—,—,14/08/2025,"€395,000","€450,000","46 HARBOUR COURT, GEORGES PLACE, DUN LAOGHAIRE",14/08/2025,"46 HARBOUR COURT, GEORGES PLACE, DUN LAOGHAIRE",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Fernwood Close, Springfield, Tallaght Dublin 24, Dublin 24, Dublin",D24H2N3,32.95,35.25,32950,2115,Terrace,3,1,83.0 m²,D1,—,14/08/2025,"€320,000","€361,000","7 FERNWOOD CLOSE, SPRINGFIELD, TALLAGHT DUBLIN 24",14/08/2025,"7 FERNWOOD CLOSE, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin,"ï¿½361,000.00",No,No,Second-Hand Dwelling house /Apartment,
"28 The Sycamore, Park View, Belarmine Ave, Dublin 18, Dublin",D18FX21,12.257,31.983333333333334,12257,1919,Apartment,2,2,91.0 m²,B1,—,14/08/2025,"€380,000","€448,000","28 THE SYCAMORE, PARK VIEW, BELARMINE AVE",14/08/2025,"28 THE SYCAMORE, PARK VIEW, BELARMINE AVE",Dublin,"ï¿½448,000.00",No,No,Second-Hand Dwelling house /Apartment,
"40 Botanic Rd, Glasnevin, Dublin 11, Dublin 9, Dublin",D09E7K8,4.335,14.166666666666666,4335,850,End of Terrace,4,2,138.0 m²,E2,—,14/08/2025,"€525,000","€490,000","40 BOTANIC RD, GLASNEVIN, DUBLIN 11",14/08/2025,"40 BOTANIC RD, GLASNEVIN, DUBLIN 11",Dublin,"ï¿½490,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Linnbhla, Santry Cross, Ballymun Dublin 11, Dublin 11, Dublin",D11P046,13.696,19.15,13696,1149,Apartment,1,1,50.0 m²,C2,—,14/08/2025,"€175,000","€217,000","18 LINNBHLA, SANTRY CROSS, BALLYMUN DUBLIN 11",14/08/2025,"18 LINNBHLA, SANTRY CROSS, BALLYMUN DUBLIN 11",Dublin,"ï¿½217,000.00",No,No,Second-Hand Dwelling house /Apartment,
"36 Cowper Downs, Rathmines, Dublin 6, Dublin 6, Dublin",D06E5N6,5.862,20.55,5862,1233,Terrace,2,1,64.0 m²,C1,—,14/08/2025,"€585,000","€554,000","36 COWPER DOWNS, RATHMINES, DUBLIN 6",14/08/2025,"36 COWPER DOWNS, RATHMINES, DUBLIN 6",Dublin,"ï¿½554,000.00",No,No,Second-Hand Dwelling house /Apartment,
"9 Rahillion Way, Donabate, Dublin, Dublin",K36YD43,23.135,27.766666666666666,23135,1666,Semi-D,4,4,162.0 m²,A2,—,14/08/2025,"€650,000","€733,000","9 RAHILLION WAY, DONABATE, DUBLIN",14/08/2025,"9 RAHILLION WAY, DONABATE, DUBLIN",Dublin,"ï¿½733,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Hansfield, Castaheany, Dublin 15, Dublin 15, Dublin",D15A5F9,26.212,28.216666666666665,26212,1693,Semi-D,3,3,102.9 m²,C2,—,14/08/2025,"€475,000","€502,000","20 HANSFIELD, CASTAHEANY, DUBLIN 15",14/08/2025,"20 HANSFIELD, CASTAHEANY, DUBLIN 15",Dublin,"ï¿½502,000.00",No,No,Second-Hand Dwelling house /Apartment,
"32 Ennafort Park, Raheny, Dublin 5, Dublin 5, Dublin",D05AV82,5.877,15.666666666666666,5877,940,Semi-D,3,2,98.0 m²,F,—,14/08/2025,"€685,000","€740,000","32 ENNAFORT PARK, RAHENY, DUBLIN 5",14/08/2025,"32 ENNAFORT PARK, RAHENY, DUBLIN 5",Dublin,"ï¿½740,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Seaview Terrace, Donnybrook, Dublin 4, Dublin",D04DA02,4.741,16.216666666666665,4741,973,Terrace,5,5,470.0 m²,D2,—,14/08/2025,"€2,500,000","€2,650,000","3 SEAVIEW TERRACE, DONNYBROOK, DUBLIN 4",14/08/2025,"3 SEAVIEW TERRACE, DONNYBROOK, DUBLIN 4",Dublin,"ï¿½2,650,000.00",No,No,Second-Hand Dwelling house /Apartment,
"67 Forest Court, River Valley, Swords, Dublin",K67TD29,16.013,22.75,16013,1365,Semi-D,4,3,114.0 m²,B3,—,14/08/2025,"€495,000","€595,000","67 FOREST COURT, RIVER VALLEY, SWORDS",14/08/2025,"67 FOREST COURT, RIVER VALLEY, SWORDS",Dublin,"ï¿½595,000.00",No,No,Second-Hand Dwelling house /Apartment,
"55 Pearse Bros Park, Ballyboden, Dublin 16, Dublin 16, Dublin",D16NW65,11.117,33.9,11117,2034,Terrace,3,1,83.0 m²,—,—,14/08/2025,"€445,000","€481,000","55 PEARSE BROS PARK, BALLYBODEN, DUBLIN 16",14/08/2025,"55 PEARSE BROS PARK, BALLYBODEN, DUBLIN 16",Dublin,"ï¿½481,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Crescent Place, Clontarf, Dublin 3, Dublin 3, Dublin",D03XY33,2.706,8.8,2706,528,House,1,1,65.0 m²,D2,—,14/08/2025,"€475,000","€491,000","5 CRESCENT PLACE, CLONTARF, DUBLIN 3",14/08/2025,"5 CRESCENT PLACE, CLONTARF, DUBLIN 3",Dublin,"ï¿½491,000.00",No,No,Second-Hand Dwelling house /Apartment,
"9 Lanesborough Gardens, Meakstown, Finglas Dublin 11, Dublin 11, Dublin",D11EY89,15.961,22.666666666666668,15961,1360,Semi-D,3,2,84.0 m²,—,—,14/08/2025,"€345,000","€433,000","9 LANESBOROUGH GARDENS, MEAKSTOWN, FINGLAS DUBLIN 11",14/08/2025,"9 LANESBOROUGH GARDENS, MEAKSTOWN, FINGLAS DUBLIN 11",Dublin,"ï¿½433,000.00",No,No,Second-Hand Dwelling house /Apartment,
"26 The Village, Raheny, Dublin 5, Dublin",D05P8W6,8.154,19.05,8154,1143,Terrace,2,1,81.0 m²,C3,—,14/08/2025,"€550,000","€570,000","26 THE VILLAGE, RAHENY, DUBLIN 5",14/08/2025,"26 THE VILLAGE, RAHENY, DUBLIN 5",Dublin,"ï¿½570,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Willow Bank, Sandyford Rd, Dundrum Dublin 16, Dublin 16, Dublin",D16N288,9.092,27.2,9092,1632,End of Terrace,2,1,70.0 m²,D1,—,14/08/2025,"€395,000","€480,000","1 WILLOW BANK, SANDYFORD RD, DUNDRUM DUBLIN 16",14/08/2025,"1 WILLOW BANK, SANDYFORD RD, DUNDRUM DUBLIN 16",Dublin,"ï¿½480,000.00",No,No,Second-Hand Dwelling house /Apartment,
"137 Sandyford View, Blackglen Rd, Sandyford Dublin 18, Dublin 18, Dublin",D18ND27,13.094,32.983333333333334,13094,1979,Apartment,3,2,92.0 m²,B2,—,14/08/2025,"€395,000","€452,500","137 SANDYFORD VIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18",14/08/2025,"137 SANDYFORD VIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18",Dublin,"ï¿½452,500.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Beech Hill Avenue, Donnybrook, Dublin 4, Dublin 4, Dublin",D04X8X8,4.577,16.7,4577,1002,Semi-D,4,2,186.0 m²,D2,—,14/08/2025,"€760,000","€680,000","46 BEECH HILL AVENUE, DONNYBROOK, DUBLIN 4",14/08/2025,"46 BEECH HILL AVENUE, DONNYBROOK, DUBLIN 4",Dublin,"ï¿½680,000.00",No,No,Second-Hand Dwelling house /Apartment,
"179 Sarsfield Road, Inchicore, Dublin 8, Dublin 10, Dublin",D10DE92,7.8,24.6,7800,1476,End of Terrace,2,1,60.4 m²,C3,—,15/08/2025,"€295,000","€345,000","179 SARSFIELD ROAD, INCHICORE, DUBLIN 8",15/08/2025,"179 SARSFIELD ROAD, INCHICORE, DUBLIN 8",Dublin,"ï¿½345,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Garville Rd, Dublin 6, Dublin, Dublin 6, Dublin",D06H6T7,5.86,20.783333333333335,5860,1247,Semi-D,5,4,287.0 m²,B1,—,15/08/2025,"€2,495,000","€2,600,000","8 GARVILLE RD, DUBLIN 6, DUBLIN",15/08/2025,"8 GARVILLE RD, DUBLIN 6, DUBLIN",Dublin,"ï¿½2,600,000.00",No,No,Second-Hand Dwelling house /Apartment,
"138 Temple Court, Northwood, Santry Dublin 9, Dublin 9, Dublin",D09FX29,14.517,21.116666666666667,14517,1267,Apartment,2,2,76.0 m²,B3,—,15/08/2025,"€295,000","€340,000","138 TEMPLE COURT, NORTHWOOD, SANTRY DUBLIN 9",15/08/2025,"138 TEMPLE COURT, NORTHWOOD, SANTRY DUBLIN 9",Dublin,"ï¿½340,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Kilmardan, 65 Brandon Rd, Dublin 12, Dublin 12, Dublin",D12F6T3,8.309,27.366666666666667,8309,1642,Terrace,3,1,70.0 m²,—,—,15/08/2025,"€375,000","€455,000","KILMARDAN, 65 BRANDON RD, DUBLIN 12",15/08/2025,"KILMARDAN, 65 BRANDON RD, DUBLIN 12",Dublin,"ï¿½455,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 3, Oakley Court, Oakley Rd Dublin 6, Dublin 6, Dublin",D06FK74,4.468,16.533333333333335,4468,992,Apartment,2,1,49.0 m²,D1,—,15/08/2025,"€395,000","€445,000","APT 3, OAKLEY COURT, OAKLEY RD DUBLIN 6",15/08/2025,"APT 3, OAKLEY COURT, OAKLEY RD DUBLIN 6",Dublin,"ï¿½445,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20a Mountpleasant Ave Lwr, Ranelagh, Dublin 6, Dublin",D06WP82,4.015,14.966666666666667,4015,898,End of Terrace,4,4,228.0 m²,A3,—,15/08/2025,"€1,595,000","€1,535,000","20A MOUNTPLEASANT AVE LWR, RANELAGH, DUBLIN 6",15/08/2025,"20A MOUNTPLEASANT AVE LWR, RANELAGH, DUBLIN 6",Dublin,"ï¿½1,535,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Cruagh Close, Cruagh Manor, Stepaside Dublin 18, Dublin 18, Dublin",D18F579,14.564,35.55,14564,2133,Terrace,2,3,74.0 m²,C2,—,15/08/2025,"€480,000","€520,000","3 CRUAGH CLOSE, CRUAGH MANOR, STEPASIDE DUBLIN 18",15/08/2025,"3 CRUAGH CLOSE, CRUAGH MANOR, STEPASIDE DUBLIN 18",Dublin,"ï¿½520,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Westway View, Blanchardstown, Dublin 15, Dublin 15, Dublin",D15EVF9,22.345,24.983333333333334,22345,1499,Semi-D,3,1,92.0 m²,—,—,15/08/2025,"€375,000","€395,000","8 WESTWAY VIEW, BLANCHARDSTOWN, DUBLIN 15",15/08/2025,"8 WESTWAY VIEW, BLANCHARDSTOWN, DUBLIN 15",Dublin,"ï¿½395,000.00",No,No,Second-Hand Dwelling house /Apartment,
"37 Heatherview Ave, Aylesbury, Tallaght, Dublin 24, Dublin",D24PPR6,35.52,36.85,35520,2211,Semi-D,3,3,105.0 m²,—,—,15/08/2025,"€435,000","€516,000","37 HEATHERVIEW AVE, AYLESBURY, TALLAGHT",15/08/2025,"37 HEATHERVIEW AVE, AYLESBURY, TALLAGHT",Dublin,"ï¿½516,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Auburn Green, Auburn Road, Dun Laoghaire, Dublin",A96DR6E,13.896,35.05,13896,2103,Apartment,2,2,160.0 m²,A2,—,15/08/2025,"€610,000","€610,000","14 AUBURN GREEN, AUBURN ROAD, DUN LAOGHAIRE",15/08/2025,"14 AUBURN GREEN, AUBURN ROAD, DUN LAOGHAIRE",Dublin,"ï¿½610,000.00",No,No,Second-Hand Dwelling house /Apartment,
"235 The Tramyard, Spa Rd, Inchicore Dublin 8, Dublin 8, Dublin",D08F4W9,7.482,25.25,7482,1515,Apartment,3,1,79.0 m²,C3,—,15/08/2025,"€295,000","€295,000","235 THE TRAMYARD, SPA RD, INCHICORE DUBLIN 8",15/08/2025,"235 THE TRAMYARD, SPA RD, INCHICORE DUBLIN 8",Dublin,"ï¿½295,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Griffeen Glen Blvd, Lucan, Dublin, Dublin",K78WP62,28.676,33.36666666666667,28676,2002,Terrace,3,3,88.0 m²,B3,—,15/08/2025,"€415,000","€455,000","23 GRIFFEEN GLEN BLVD, LUCAN, DUBLIN",15/08/2025,"23 GRIFFEEN GLEN BLVD, LUCAN, DUBLIN",Dublin,"ï¿½455,000.00",No,No,Second-Hand Dwelling house /Apartment,
"37 Earlsfort Dr, Lucan, Dublin, Dublin",K78XT02,27.23,30.95,27230,1857,Semi-D,3,3,111.0 m²,C2,—,15/08/2025,"€400,000","€469,000","37 EARLSFORT DR, LUCAN, DUBLIN",15/08/2025,"37 EARLSFORT DR, LUCAN, DUBLIN",Dublin,"ï¿½469,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2a Church Gardens, Rathmines, Dublin 6, Dublin 6, Dublin",D06W258,5.076,18.216666666666665,5076,1093,Terrace,3,3,95.0 m²,C2,—,15/08/2025,"€675,000","€827,000","2A CHURCH GARDENS, RATHMINES, DUBLIN 6",15/08/2025,"2A CHURCH GARDENS, RATHMINES, DUBLIN 6",Dublin,"ï¿½827,000.00",No,No,Second-Hand Dwelling house /Apartment,
"350 Clogher Rd, Crumlin, Dublin 12, Dublin 12, Dublin",D12FX96,5.415,19.516666666666666,5415,1171,End of Terrace,2,2,84.0 m²,E2,—,15/08/2025,"€550,000","€550,000","350 CLOGHER RD, CRUMLIN, DUBLIN 12",15/08/2025,"350 CLOGHER RD, CRUMLIN, DUBLIN 12",Dublin,"ï¿½550,000.00",No,No,Second-Hand Dwelling house /Apartment,
"105 Kenilworth Park, Harolds Cross, Dublin 6w, Dublin",D6WY324,5.683,19.866666666666667,5683,1192,End of Terrace,3,2,110.0 m²,E1,—,15/08/2025,"€850,000","€950,000","105 KENILWORTH PARK, HAROLDS CROSS, DUBLIN 6W",15/08/2025,"105 KENILWORTH PARK, HAROLDS CROSS, DUBLIN 6W",Dublin,"ï¿½950,000.00",No,No,Second-Hand Dwelling house /Apartment,
"97 Maryfield Crescent, Artane, Dublin 5, Dublin 5, Dublin",D05A2N5,5.5,16.483333333333334,5500,989,Semi-D,3,1,101.0 m²,—,—,15/08/2025,"€495,000","€550,000","97 MARYFIELD CRESCENT, ARTANE, DUBLIN 5",15/08/2025,"97 MARYFIELD CRESCENT, ARTANE, DUBLIN 5",Dublin,"ï¿½550,000.00",No,No,Second-Hand Dwelling house /Apartment,
"78 Watson Dr, Killiney, Dublin, Dublin",A96N4F3,14.697,35.9,14697,2154,Semi-D,5,2,134.0 m²,D1,—,15/08/2025,"€730,000","€735,000","78 WATSON DR, KILLINEY, DUBLIN",15/08/2025,"78 WATSON DR, KILLINEY, DUBLIN",Dublin,"ï¿½735,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 Kingswood View, Belgard Rd, Tallaght Dublin 24, Dublin 24, Dublin",D24DP9T,30.924,31.316666666666666,30924,1879,Semi-D,3,1,74.0 m²,C1,—,15/08/2025,"€395,000","€457,000","2 KINGSWOOD VIEW, BELGARD RD, TALLAGHT DUBLIN 24",15/08/2025,"2 KINGSWOOD VIEW, BELGARD RD, TALLAGHT DUBLIN 24",Dublin,"ï¿½457,000.00",No,No,Second-Hand Dwelling house /Apartment,
"69 St Begnets Villas, Dalkey, Dublin, Dublin",A96VX34,14.684,36.86666666666667,14684,2212,End of Terrace,3,1,74.0 m²,E1,—,15/08/2025,"€619,950","€750,000","69 ST BEGNETS VILLAS, DALKEY, DUBLIN",15/08/2025,"69 ST BEGNETS VILLAS, DALKEY, DUBLIN",Dublin,"ï¿½750,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 The Mills, Edenmore Park, Raheny Dublin 5, Dublin 5, Dublin",D05FD35,7.768,20.15,7768,1209,Apartment,2,1,76.0 m²,C2,—,15/08/2025,"€285,000","€347,000","8 THE MILLS, EDENMORE PARK, RAHENY DUBLIN 5",15/08/2025,"8 THE MILLS, EDENMORE PARK, RAHENY DUBLIN 5",Dublin,"ï¿½347,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Lorcan Ave, Santry, Dublin 9, Dublin 9, Dublin",D09N205,6.007,17.7,6007,1062,Semi-D,3,2,116.0 m²,B3,—,15/08/2025,"€575,000","€631,000","29 LORCAN AVE, SANTRY, DUBLIN 9",15/08/2025,"29 LORCAN AVE, SANTRY, DUBLIN 9",Dublin,"ï¿½631,000.00",No,No,Second-Hand Dwelling house /Apartment,
"31 Delhurst Mews, Ongar Park, Clonsilla Dublin 15, Dublin 15, Dublin",D15K2F3,27.771,31.166666666666668,27771,1870,Terrace,3,2,103.0 m²,C1,—,15/08/2025,"€355,000","€372,000","31 DELHURST MEWS, ONGAR PARK, CLONSILLA DUBLIN 15",15/08/2025,"31 DELHURST MEWS, ONGAR PARK, CLONSILLA DUBLIN 15",Dublin,"ï¿½372,000.00",No,No,Second-Hand Dwelling house /Apartment,
