Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"89 Collinswood, Collins Ave, Dublin 9, Dublin 9, Dublin",D09A2W1,5.546,30.616666666666667,5546.0,1837.0,Semi-D,3,2,85.0 m²,D1,—,07/08/2025,"€495,000","€510,000","89 COLLINSWOOD, COLLINS AVE, DUBLIN 9",07/08/2025,"89 COLLINSWOOD, COLLINS AVE, DUBLIN 9",Dublin,"ï¿½510,000.00",No,No,Second-Hand Dwelling house /Apartment,
"63 St Annes, Kimmage Rd West, Dublin 12, Dublin 12, Dublin",D12A0P1,7.725,50.833333333333336,7725.0,3050.0,End of Terrace,4,2,97.0 m²,C2,—,07/08/2025,"€695,000","€750,000","63 ST ANNES, KIMMAGE RD WEST, DUBLIN 12",07/08/2025,"63 ST ANNES, KIMMAGE RD WEST, DUBLIN 12",Dublin,"ï¿½750,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Maryland, Shankill, Dublin, Dublin 18, Dublin",D18R7P2,20.639,57.333333333333336,20639.0,3440.0,Bungalow,2,1,65.0 m²,C3,—,07/08/2025,"€425,000","€415,000","13 MARYLAND, SHANKILL, DUBLIN",07/08/2025,"13 MARYLAND, SHANKILL, DUBLIN",Dublin,"ï¿½415,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Oak Apple Green, Rathgar, Dublin 6, Dublin 6, Dublin",D06X3H4,6.455,51.36666666666667,6455.0,3082.0,Townhouse,2,1,61.0 m²,E1,—,07/08/2025,"€495,000","€580,000","4 OAK APPLE GREEN, RATHGAR, DUBLIN 6",07/08/2025,"4 OAK APPLE GREEN, RATHGAR, DUBLIN 6",Dublin,"ï¿½580,000.00",No,No,Second-Hand Dwelling house /Apartment,
"73 Geraldstown Woods, Santry, Dublin, Dublin 9, Dublin",D09H1W0,8.597,50.016666666666666,8597.0,3001.0,Apartment,2,2,67.0 m²,C2,—,07/08/2025,"€250,000","€290,000","73 GERALDSTOWN WOODS, SANTRY, DUBLIN",07/08/2025,"73 GERALDSTOWN WOODS, SANTRY, DUBLIN",Dublin,"ï¿½290,000.00",No,No,Second-Hand Dwelling house /Apartment,
"54 Collins Ave East, Donnycarney, Dublin 5, Dublin 5, Dublin",D05KD70,4.809,27.833333333333332,4809.0,1670.0,Semi-D,2,1,68.0 m²,E1,—,07/08/2025,"€495,000","€523,550","54 COLLINS AVE EAST, DONNYCARNEY, DUBLIN 5",07/08/2025,"54 COLLINS AVE EAST, DONNYCARNEY, DUBLIN 5",Dublin,"ï¿½523,550.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 4 Joyce Hall, Carrickmines Wood, Brennanstown Road, Dublin",D18KP93,16.922,59.916666666666664,16922.0,3595.0,Apartment,2,2,90.0 m²,—,—,07/08/2025,"€490,000","€540,000","APT 4 JOYCE HALL, CARRICKMINES WOOD, BRENNANSTOWN ROAD",07/08/2025,"APT 4 JOYCE HALL, CARRICKMINES WOOD, BRENNANSTOWN ROAD",Dublin,"ï¿½540,000.00",No,No,Second-Hand Dwelling house /Apartment,
"86 Rathgar Rd, Rathgar, Dublin 6, Dublin 6, Dublin",D06Y449,5.356,41.8,5356.0,2508.0,Terrace,3,3,255.0 m²,—,—,07/08/2025,"€1,650,000","€1,700,000","86 RATHGAR RD, RATHGAR, DUBLIN 6",07/08/2025,"86 RATHGAR RD, RATHGAR, DUBLIN 6",Dublin,"ï¿½1,700,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Boyd House, Myrtle Sq, The Coast Dublin 13, Dublin 13, Dublin",D13AH31,10.103,33.45,10103.0,2007.0,Duplex,3,4,95.0 m²,B3,—,07/08/2025,"€395,000","€396,000","3 BOYD HOUSE, MYRTLE SQ, THE COAST DUBLIN 13",07/08/2025,"3 BOYD HOUSE, MYRTLE SQ, THE COAST DUBLIN 13",Dublin,"ï¿½396,000.00",No,No,Second-Hand Dwelling house /Apartment,
"121 Torcaill, Blackwood Lane, Portmarnock, Dublin 13, Dublin",D13X586,16.898,66.15,16898.0,3969.0,Terrace,2,2,81.0 m²,—,—,07/08/2025,"€495,000","€565,000","121 TORCAILL, BLACKWOOD LANE, PORTMARNOCK",07/08/2025,"121 TORCAILL, BLACKWOOD LANE, PORTMARNOCK",Dublin,"ï¿½565,000.00",No,No,Second-Hand Dwelling house /Apartment,
"34 Russell Ave, East Wall, Dublin 3, Dublin 3, Dublin",D03WE19,1.602,14.783333333333333,1602.0,887.0,House,2,1,73.5 m²,D2,—,07/08/2025,"€350,000","€420,000","34 RUSSELL AVE, EAST WALL, DUBLIN 3",07/08/2025,"34 RUSSELL AVE, EAST WALL, DUBLIN 3",Dublin,"ï¿½420,000.00",No,No,Second-Hand Dwelling house /Apartment,
"100 Beaumont Rd, Dublin 9, Dublin, Dublin 9, Dublin",D09RF22,6.073,31.516666666666666,6073.0,1891.0,Semi-D,4,5,137.0 m²,D2,—,07/08/2025,"€550,000","€675,000","100 BEAUMONT RD, DUBLIN 9, DUBLIN",07/08/2025,"100 BEAUMONT RD, DUBLIN 9, DUBLIN",Dublin,"ï¿½675,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Vavasour Sq, Bath Ave, Dublin 4, Dublin 4, Dublin",D04DX78,3.624,27.65,3624.0,1659.0,End of Terrace,3,2,123.0 m²,E2,—,07/08/2025,"€895,000","€930,000","29 VAVASOUR SQ, BATH AVE, DUBLIN 4",07/08/2025,"29 VAVASOUR SQ, BATH AVE, DUBLIN 4",Dublin,"ï¿½930,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Beaufield Manor, Stillorgan, Dublin, Dublin",A94WD58,9.845,56.666666666666664,9845.0,3400.0,Apartment,2,1,75.3 m²,D1,—,07/08/2025,"€545,000","€560,000","10 BEAUFIELD MANOR, STILLORGAN, DUBLIN",07/08/2025,"10 BEAUFIELD MANOR, STILLORGAN, DUBLIN",Dublin,"ï¿½560,000.00",No,No,Second-Hand Dwelling house /Apartment,
"36 The Cedar, Parkview, Belarmine, Dublin",D18NT29,14.499,66.88333333333334,14499.0,4013.0,Apartment,3,2,110.0 m²,—,—,07/08/2025,"€495,000","€530,000","36 THE CEDAR, PARKVIEW, BELARMINE",07/08/2025,"36 THE CEDAR, PARKVIEW, BELARMINE",Dublin,"ï¿½530,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apartment 1, 89 Lower Georges Street, Dun Laoghaire, Dublin",A96YE98,12.199,41.78333333333333,12199.0,2507.0,Apartment,2,1,105.0 m²,A3,—,07/08/2025,"€750,000","€755,000","APARTMENT 1, 89 LOWER GEORGES STREET, DUN LAOGHAIRE",07/08/2025,"APARTMENT 1, 89 LOWER GEORGES STREET, DUN LAOGHAIRE",Dublin,"ï¿½755,000.00",No,No,Second-Hand Dwelling house /Apartment,
"50 Santry Close, Santry, Dublin 9, Dublin 9, Dublin",D09V6R0,8.338,55.28333333333333,8338.0,3317.0,Semi-D,3,1,107.0 m²,F,—,07/08/2025,"€510,000","€560,000","50 SANTRY CLOSE, SANTRY, DUBLIN 9",07/08/2025,"50 SANTRY CLOSE, SANTRY, DUBLIN 9",Dublin,"ï¿½560,000.00",No,No,Second-Hand Dwelling house /Apartment,
"125 Red Arches Road, Silverbanks, The Coast, Dublin",D13HK7W,10.688,41.75,10688.0,2505.0,Terrace,2,2,95.0 m²,—,—,07/08/2025,"€400,000","€490,000","125 RED ARCHES ROAD, SILVERBANKS, THE COAST",07/08/2025,"125 RED ARCHES ROAD, SILVERBANKS, THE COAST",Dublin,"ï¿½490,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Woodbrook Avenue, Woodbrook, Shankill, Dublin 18, Dublin",A98H9K6,22.513,62.916666666666664,22513.0,3775.0,Terrace,4,4,152.4 m²,A2,—,07/08/2025,"€775,000","€815,000","10 WOODBROOK AVENUE, WOODBROOK, SHANKILL",07/08/2025,"10 WOODBROOK AVENUE, WOODBROOK, SHANKILL",Dublin,"ï¿½815,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 9, 96 97 Rathgar Rd, Dublin 6, Dublin 6, Dublin",D06N239,5.455,43.06666666666667,5455.0,2584.0,Apartment,2,1,60.0 m²,C1,—,07/08/2025,"€550,000","€615,000","APT 9, 96 97 RATHGAR RD, DUBLIN 6",07/08/2025,"APT 9, 96 97 RATHGAR RD, DUBLIN 6",Dublin,"ï¿½615,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Milton Hall, Main St, Swords, Dublin",K67W677,17.785,33.36666666666667,17785.0,2002.0,Apartment,1,1,48.0 m²,C2,—,07/08/2025,"€240,000","€255,000","20 MILTON HALL, MAIN ST, SWORDS",07/08/2025,"20 MILTON HALL, MAIN ST, SWORDS",Dublin,"ï¿½255,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47 Holywell Crescent, Donaghmede, Dublin 13, Dublin 13, Dublin",D13DD23,9.156,35.583333333333336,9156.0,2135.0,Terrace,3,1,93.0 m²,B3,—,07/08/2025,"€440,000","€493,000","47 HOLYWELL CRESCENT, DONAGHMEDE, DUBLIN 13",07/08/2025,"47 HOLYWELL CRESCENT, DONAGHMEDE, DUBLIN 13",Dublin,"ï¿½493,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 New Bawn Drive, Old Bawn, Tallaght, Dublin 24, Dublin",D24WYA8,14.519,69.68333333333334,14519.0,4181.0,Semi-D,3,2,103.0 m²,—,—,07/08/2025,"€445,000","€500,000","13 NEW BAWN DRIVE, OLD BAWN, TALLAGHT",07/08/2025,"13 NEW BAWN DRIVE, OLD BAWN, TALLAGHT",Dublin,"ï¿½500,000.00",No,No,Second-Hand Dwelling house /Apartment,
"114 Glenageary Ave, Dun Laoghaire, Dublin, Dublin",A96N2F5,15.008,56.2,15008.0,3372.0,Semi-D,5,2,143.0 m²,D2,—,07/08/2025,"€795,000","€70,000","114 GLENAGEARY AVE, DUN LAOGHAIRE, DUBLIN",31/01/2025,"114 GLENAGEARY AVE, DUN LAOGHAIRE, DUBLIN",Dublin,"ï¿½800,000.00",No,No,Second-Hand Dwelling house /Apartment,
"114 Glenageary Ave, Dun Laoghaire, Dublin, Dublin",A96N2F5,15.008,56.2,15008.0,3372.0,Semi-D,5,2,143.0 m²,D2,—,07/08/2025,"€795,000","€70,000","114 GLENAGEARY AVE, DUN LAOGHAIRE, DUBLIN",07/08/2025,"114 GLENAGEARY AVE, DUN LAOGHAIRE, DUBLIN",Dublin,"ï¿½70,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 De Selby Lawns, Tallaght, Dublin 24, Dublin 24, Dublin",D24E0A9,18.521,65.68333333333334,18521.0,3941.0,Semi-D,3,2,83.0 m²,—,—,07/08/2025,"€325,000","€370,000","12 DE SELBY LAWNS, TALLAGHT, DUBLIN 24",07/08/2025,"12 DE SELBY LAWNS, TALLAGHT, DUBLIN 24",Dublin,"ï¿½370,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Larkrise, Firhouse Rd, Dublin, Dublin 24, Dublin",D24R242,11.515,68.15,11515.0,4089.0,Bungalow,4,2,230.0 m²,B2,—,07/08/2025,"€850,000","€850,000","LARKRISE, FIRHOUSE RD, DUBLIN",07/08/2025,"LARKRISE, FIRHOUSE RD, DUBLIN",Dublin,"ï¿½850,000.00",No,No,Second-Hand Dwelling house /Apartment,
"15 Goldenbridge Terrace, Inchicore, Dublin 8, Dublin 8, Dublin",D08X7HN,5.959,28.366666666666667,5959.0,1702.0,Semi-D,3,1,87.0 m²,C1,—,07/08/2025,"€525,000","€640,000","15 GOLDENBRIDGE TERRACE, INCHICORE, DUBLIN 8",07/08/2025,"15 GOLDENBRIDGE TERRACE, INCHICORE, DUBLIN 8",Dublin,"ï¿½640,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Dodder Court, Dodder Valley Park, Firhouse Dublin 24, Dublin 24, Dublin",D24EW0D,13.778,70.93333333333334,13778.0,4256.0,Semi-D,3,2,95.0 m²,C2,—,07/08/2025,"€445,000","€550,000","7 DODDER COURT, DODDER VALLEY PARK, FIRHOUSE DUBLIN 24",07/08/2025,"7 DODDER COURT, DODDER VALLEY PARK, FIRHOUSE DUBLIN 24",Dublin,"ï¿½550,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Palmers Copse, Palmerstown Manor, Palmerstown Dublin 20, Dublin 20, Dublin",D20R802,10.615,55.61666666666667,10615.0,3337.0,Semi-D,3,3,94.0 m²,—,—,07/08/2025,"€395,000","€495,000","18 PALMERS COPSE, PALMERSTOWN MANOR, PALMERSTOWN DUBLIN 20",07/08/2025,"18 PALMERS COPSE, PALMERSTOWN MANOR, PALMERSTOWN DUBLIN 20",Dublin,"ï¿½495,000.00",No,No,Second-Hand Dwelling house /Apartment,
"49 Crannagh Rd, Rathfarnham, Dublin 14, Dublin 14, Dublin",D14WP27,7.381,58.45,7381.0,3507.0,Semi-D,4,2,154.0 m²,D2,—,07/08/2025,"€995,000","€663,333*","49 CRANNAGH RD, RATHFARNHAM, DUBLIN 14",07/08/2025,"49 CRANNAGH RD, RATHFARNHAM, DUBLIN 14",Dublin,"ï¿½663,333.33",Yes,No,Second-Hand Dwelling house /Apartment,
"106 Millview Lawns, Malahide, Co Dublin, Dublin",K36FY24,14.452,55.06666666666667,14452.0,3304.0,Semi-D,4,2,125.0 m²,E2,—,07/08/2025,"€845,000","€825,000","106 MILLVIEW LAWNS, MALAHIDE, CO DUBLIN",07/08/2025,"106 MILLVIEW LAWNS, MALAHIDE, CO DUBLIN",Dublin,"ï¿½825,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 2 Meadow Court, Block 8, Stepaside Park, Dublin 18, Dublin",D18RF40,16.119,78.93333333333334,16119.0,4736.0,Apartment,1,1,49.0 m²,C1,—,07/08/2025,"€295,000","€340,000","APT 2 MEADOW COURT, BLOCK 8, STEPASIDE PARK",07/08/2025,"APT 2 MEADOW COURT, BLOCK 8, STEPASIDE PARK",Dublin,"ï¿½340,000.00",No,No,Second-Hand Dwelling house /Apartment,
"86 Ballygall Rd West, Finglas East, Dublin 11, Dublin 11, Dublin",D11T417,8.374,51.7,8374.0,3102.0,Semi-D,3,1,84.0 m²,D2,—,07/08/2025,"€395,000","€400,000","86 BALLYGALL RD WEST, FINGLAS EAST, DUBLIN 11",07/08/2025,"86 BALLYGALL RD WEST, FINGLAS EAST, DUBLIN 11",Dublin,"ï¿½400,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 1 Grantham Mews, Dublin 8, Dublin, Dublin 8, Dublin",D08XP78,2.966,22.033333333333335,2966.0,1322.0,Apartment,2,1,55.0 m²,C3,—,07/08/2025,"€325,000","€446,000","APT 1 GRANTHAM MEWS, DUBLIN 8, DUBLIN",07/08/2025,"APT 1 GRANTHAM MEWS, DUBLIN 8, DUBLIN",Dublin,"ï¿½446,000.00",No,No,Second-Hand Dwelling house /Apartment,
"84 Verdemount, Snugborough Road, Blanchardstown, Dublin",D15VW35,13.114,61.86666666666667,13114.0,3712.0,Duplex,2,2,86.0 m²,C3,—,07/08/2025,"€295,000","€341,000","84 VERDEMOUNT, SNUGBOROUGH ROAD, BLANCHARDSTOWN",07/08/2025,"84 VERDEMOUNT, SNUGBOROUGH ROAD, BLANCHARDSTOWN",Dublin,"ï¿½341,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Herbert Place, Irishtown, Dublin 4, Dublin 4, Dublin",D04P6E8,2.793,21.483333333333334,2793.0,1289.0,Terrace,2,2,91.0 m²,C1,—,08/08/2025,"€575,000","€637,000","10 HERBERT PLACE, IRISHTOWN, DUBLIN 4",08/08/2025,"10 HERBERT PLACE, IRISHTOWN, DUBLIN 4",Dublin,"ï¿½637,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 2 The Village, Stepaside, Dublin 18, Dublin 18, Dublin",D18Y977,13.486,65.23333333333333,13486.0,3914.0,Apartment,2,1,71.0 m²,—,—,08/08/2025,"€370,000","€382,000","APT 2 THE VILLAGE, STEPASIDE, DUBLIN 18",08/08/2025,"APT 2 THE VILLAGE, STEPASIDE, DUBLIN 18",Dublin,"ï¿½382,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Church View, Hollystown, Dublin 15, Dublin 15, Dublin",D15KP83,20.772,89.71666666666667,20772.0,5383.0,Detached,5,4,243.0 m²,B3,—,08/08/2025,"€1,050,000","€1,150,000","1 CHURCH VIEW, HOLLYSTOWN, DUBLIN 15",08/08/2025,"1 CHURCH VIEW, HOLLYSTOWN, DUBLIN 15",Dublin,"ï¿½1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Glencar, Kilteragh Drive, Foxrock, Dublin 18, Dublin",D18C5D0,12.779,68.3,12779.0,4098.0,Bungalow,5,3,330.0 m²,C2,—,08/08/2025,"€1,695,000","€1,625,000","GLENCAR, KILTERAGH DRIVE, FOXROCK",08/08/2025,"GLENCAR, KILTERAGH DRIVE, FOXROCK",Dublin,"ï¿½1,625,000.00",No,No,Second-Hand Dwelling house /Apartment,
"26 Cluain Shee, Sandyford Meadows, Woodside, Dublin 15, Dublin",D18WV38,13.908,57.916666666666664,13908.0,3475.0,Apartment,3,2,140.0 m²,—,—,08/08/2025,"€550,000","€562,500","26 CLUAIN SHEE, SANDYFORD MEADOWS, WOODSIDE",08/08/2025,"26 CLUAIN SHEE, SANDYFORD MEADOWS, WOODSIDE",Dublin,"ï¿½562,500.00",No,No,Second-Hand Dwelling house /Apartment,
"93b Cill Cais, Old Bawn, Tallaght Dublin 24, Dublin 24, Dublin",D24WY8C,16.462,63.233333333333334,16462.0,3794.0,Semi-D,4,3,105.0 m²,B3,—,08/08/2025,"€475,000","€475,000","93B CILL CAIS, OLD BAWN, TALLAGHT DUBLIN 24",08/08/2025,"93B CILL CAIS, OLD BAWN, TALLAGHT DUBLIN 24",Dublin,"ï¿½475,000.00",No,No,Second-Hand Dwelling house /Apartment,
"58 Forest Fields Rd, Swords, Dublin, Dublin",K67W9P6,16.491,35.6,16491.0,2136.0,Semi-D,3,1,69.2 m²,E1,—,08/08/2025,"€395,000","€375,000","58 FOREST FIELDS RD, SWORDS, DUBLIN",08/08/2025,"58 FOREST FIELDS RD, SWORDS, DUBLIN",Dublin,"ï¿½375,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 3 Bishopsmede, Lower Clanbrassil St, Dublin 8, Dublin 8, Dublin",D08W276,3.188,30.783333333333335,3188.0,1847.0,Apartment,2,2,68.0 m²,C3,—,08/08/2025,"€390,000","€433,000","APT 3 BISHOPSMEDE, LOWER CLANBRASSIL ST, DUBLIN 8",08/08/2025,"APT 3 BISHOPSMEDE, LOWER CLANBRASSIL ST, DUBLIN 8",Dublin,"ï¿½433,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Ophaly Court, Dundrum, Dublin 14, Dublin 14, Dublin",D14X462,8.403,42.21666666666667,8403.0,2533.0,End of Terrace,3,2,105.0 m²,D1,—,08/08/2025,"€645,000","€737,000","20 OPHALY COURT, DUNDRUM, DUBLIN 14",08/08/2025,"20 OPHALY COURT, DUNDRUM, DUBLIN 14",Dublin,"ï¿½737,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Caragh Court, Philipsburgh Ave, Fairview Dublin 3, Dublin 3, Dublin",D03KH59,2.853,21.083333333333332,2853.0,1265.0,Studio,—,—,32.0 m²,D1,—,08/08/2025,"€195,000","€252,000","18 CARAGH COURT, PHILIPSBURGH AVE, FAIRVIEW DUBLIN 3",08/08/2025,"18 CARAGH COURT, PHILIPSBURGH AVE, FAIRVIEW DUBLIN 3",Dublin,"ï¿½252,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Tymon Ville Avenue, Tallaght, Dublin 24, Dublin 24, Dublin",D24Y0C9,13.859,60.0,13859.0,3600.0,Terrace,3,1,81.0 m²,E1,—,08/08/2025,"€370,000","€377,000","6 TYMON VILLE AVENUE, TALLAGHT, DUBLIN 24",08/08/2025,"6 TYMON VILLE AVENUE, TALLAGHT, DUBLIN 24",Dublin,"ï¿½377,000.00",No,No,Second-Hand Dwelling house /Apartment,
"58 Newmarket Sq, Wards Hill, Dublin 8, Dublin 8, Dublin",D08F802,3.048,23.983333333333334,3048.0,1439.0,Apartment,1,1,37.0 m²,—,—,08/08/2025,"€275,000","€275,000","58 NEWMARKET SQ, WARDS HILL, DUBLIN 8",08/08/2025,"58 NEWMARKET SQ, WARDS HILL, DUBLIN 8",Dublin,"ï¿½275,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Holywell Lane, Swords, Dublin, Dublin",K67FK40,13.982,25.05,13982.0,1503.0,Apartment,2,1,55.0 m²,C3,—,08/08/2025,"€255,000","€318,000","3 HOLYWELL LANE, SWORDS, DUBLIN",08/08/2025,"3 HOLYWELL LANE, SWORDS, DUBLIN",Dublin,"ï¿½318,000.00",No,No,Second-Hand Dwelling house /Apartment,
"9 West Rd, Fairview, Dublin 3, Dublin 3, Dublin",D03AE82,2.395,20.133333333333333,2395.0,1208.0,Terrace,2,1,75.0 m²,G,—,08/08/2025,"€295,000","€325,000","9 WEST RD, FAIRVIEW, DUBLIN 3",08/08/2025,"9 WEST RD, FAIRVIEW, DUBLIN 3",Dublin,"ï¿½325,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Carbery, 39 Grove Ave, Blackrock, Dublin",A94D932,9.843,58.46666666666667,9843.0,3508.0,Semi-D,4,4,168.0 m²,B3,—,08/08/2025,"€1,495,000","€1,596,000","CARBERY, 39 GROVE AVE, BLACKROCK",08/08/2025,"CARBERY, 39 GROVE AVE, BLACKROCK",Dublin,"ï¿½1,596,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2a Greenfort Lawns, Clondalkin, Dublin 22, Dublin 22, Dublin",D22A006,11.847,56.916666666666664,11847.0,3415.0,End of Terrace,3,3,97.0 m²,—,—,08/08/2025,"€325,000","€396,000","2A GREENFORT LAWNS, CLONDALKIN, DUBLIN 22",08/08/2025,"2A GREENFORT LAWNS, CLONDALKIN, DUBLIN 22",Dublin,"ï¿½396,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16a Proby Sq, Blackrock, Dublin, Dublin",A94K1W9,10.912,46.11666666666667,10912.0,2767.0,Detached,2,2,116.1 m²,C2,—,08/08/2025,"€745,000","€815,000","16A PROBY SQ, BLACKROCK, DUBLIN",08/08/2025,"16A PROBY SQ, BLACKROCK, DUBLIN",Dublin,"ï¿½815,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Thomas Davis St West, Inchicore, Dublin 8, Dublin 8, Dublin",D08CR6P,6.817,31.85,6817.0,1911.0,Terrace,2,1,75.0 m²,—,—,08/08/2025,"€249,000","€316,500","6 THOMAS DAVIS ST WEST, INCHICORE, DUBLIN 8",08/08/2025,"6 THOMAS DAVIS ST WEST, INCHICORE, DUBLIN 8",Dublin,"ï¿½316,500.00",No,No,Second-Hand Dwelling house /Apartment,
"11 Millrace Crescent, Saggart, Dublin, Dublin 24, Dublin",D24EC81,19.327,66.41666666666667,19327.0,3985.0,Terrace,3,3,105.0 m²,—,—,08/08/2025,"€310,000","€391,000","11 MILLRACE CRESCENT, SAGGART, DUBLIN",08/08/2025,"11 MILLRACE CRESCENT, SAGGART, DUBLIN",Dublin,"ï¿½391,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Herbert Place, Irishtown, Dublin 4, Dublin 4, Dublin",D04P6E8,2.793,21.483333333333334,2793.0,1289.0,Terrace,2,2,91.0 m²,C1,—,08/08/2025,"€575,000","€637,000","10 HERBERT PLACE, IRISHTOWN, DUBLIN 4",08/08/2025,"10 HERBERT PLACE, IRISHTOWN, DUBLIN 4",Dublin,"ï¿½637,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Monesi, 8 Templeville Ave, Templeogue Dublin 6w, Dublin",D6WKP57,8.407,54.93333333333333,8407.0,3296.0,Semi-D,4,2,149.0 m²,D2,—,08/08/2025,"€995,000","€1,046,000","MONESI, 8 TEMPLEVILLE AVE, TEMPLEOGUE DUBLIN 6W",08/08/2025,"MONESI, 8 TEMPLEVILLE AVE, TEMPLEOGUE DUBLIN 6W",Dublin,"ï¿½1,046,000.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Portersgate Heights, Porterstown, Clonsilla Dublin 15, Dublin 15, Dublin",D15TDH4,15.437,47.78333333333333,15437.0,2867.0,Semi-D,3,3,97.0 m²,C2,—,08/08/2025,"€445,000","€535,000","46 PORTERSGATE HEIGHTS, PORTERSTOWN, CLONSILLA DUBLIN 15",08/08/2025,"46 PORTERSGATE HEIGHTS, PORTERSTOWN, CLONSILLA DUBLIN 15",Dublin,"ï¿½535,000.00",No,No,Second-Hand Dwelling house /Apartment,
"39 The Pines, Howth Road, Killester, Dublin 5, Dublin",D05RX54,5.253,27.866666666666667,5253.0,1672.0,Townhouse,3,1,90.0 m²,C1,—,08/08/2025,"€499,950","€537,000","39 THE PINES, HOWTH ROAD, KILLESTER",08/08/2025,"39 THE PINES, HOWTH ROAD, KILLESTER",Dublin,"ï¿½537,000.00",No,Yes,New Dwelling house /Apartment,
"2 Cornelscourt Hill Rd, Foxrock, Dublin 18, Dublin 18, Dublin",D18H2C7,17.748,61.516666666666666,17748.0,3691.0,Detached,4,4,200.0 m²,C2,—,08/08/2025,"€1,095,000","€1,100,000","2 CORNELSCOURT HILL RD, FOXROCK, DUBLIN 18",08/08/2025,"2 CORNELSCOURT HILL RD, FOXROCK, DUBLIN 18",Dublin,"ï¿½1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
"161 Shanliss Rd, Santry, Dublin 9, Dublin 9, Dublin",D09E5F3,7.065,41.416666666666664,7065.0,2485.0,Semi-D,3,1,80.0 m²,F,—,08/08/2025,"€425,000","€430,000","161 SHANLISS RD, SANTRY, DUBLIN 9",08/08/2025,"161 SHANLISS RD, SANTRY, DUBLIN 9",Dublin,"ï¿½430,000.00",No,No,Second-Hand Dwelling house /Apartment,
"98 Dunsink Dr, Finglas, Dublin 11, Dublin 11, Dublin",D11RF44,7.166,42.05,7166.0,2523.0,Terrace,3,2,88.5 m²,B3,—,08/08/2025,"€290,000","€342,500","98 DUNSINK DR, FINGLAS, DUBLIN 11",08/08/2025,"98 DUNSINK DR, FINGLAS, DUBLIN 11",Dublin,"ï¿½342,500.00",No,No,Second-Hand Dwelling house /Apartment,
"179 Oranmore Road, Ballyfermot, Dublin 10, Dublin 10, Dublin",D10FH58,11.965,59.083333333333336,11965.0,3545.0,End of Terrace,3,2,76.0 m²,C3,—,08/08/2025,"€285,000","€386,000","179 ORANMORE ROAD, BALLYFERMOT, DUBLIN 10",08/08/2025,"179 ORANMORE ROAD, BALLYFERMOT, DUBLIN 10",Dublin,"ï¿½386,000.00",No,No,Second-Hand Dwelling house /Apartment,
"57 Avoca Park, Blackrock, Co Dublin, Dublin",A94X8K1,10.817,47.166666666666664,10817.0,2830.0,Detached,4,3,175.0 m²,C3,—,08/08/2025,"€1,350,000","€1,340,000","57 AVOCA PARK, BLACKROCK, CO DUBLIN",08/08/2025,"57 AVOCA PARK, BLACKROCK, CO DUBLIN",Dublin,"ï¿½1,340,000.00",No,No,Second-Hand Dwelling house /Apartment,
